t,v_pre,v_post,i,i_fast,i_slow
240,-0.412007,-1.27294,-0.700633,-0.00422957,-0.696403
240.6,-0.417514,-1.27125,-0.700699,-0.00416037,-0.696539
241.2,-0.383996,-1.26951,-0.701295,-0.00459621,-0.696699
241.8,-0.425512,-1.26781,-0.700893,-0.00406162,-0.696831
242.4,-0.388504,-1.26602,-0.701526,-0.00453403,-0.696992
243,-0.407008,-1.26427,-0.701388,-0.00429069,-0.697097
243.6,-0.412007,-1.26245,-0.701461,-0.00422685,-0.697234
244.2,-0.391503,-1.26062,-0.701853,-0.00449226,-0.697361
244.8,-0.341973,-1.25873,-0.702724,-0.00520435,-0.697519
245.4,-0.392994,-1.25687,-0.702141,-0.00447135,-0.69767
246,-0.388995,-1.25496,-0.702341,-0.00452433,-0.697816
246.6,-0.396994,-1.25302,-0.702369,-0.00441742,-0.697951
247.2,-0.4055,-1.25105,-0.702406,-0.00430649,-0.6981
247.8,-0.39901,-1.24908,-0.702584,-0.00438994,-0.698194
248.4,-0.375998,-1.24703,-0.703025,-0.00470036,-0.698324
249,-0.381489,-1.24498,-0.703082,-0.00462365,-0.698458
249.6,-0.383488,-1.2429,-0.703186,-0.00459565,-0.698591
250.2,-0.4045,-1.24082,-0.702975,-0.00431661,-0.698658
250.8,-0.431019,-1.2387,-0.702717,-0.00398843,-0.698728
251.4,-0.427003,-1.23654,-0.702806,-0.00403587,-0.698771
252,-0.413498,-1.23433,-0.703047,-0.00420087,-0.698846
252.6,-0.39901,-1.23208,-0.703323,-0.00438536,-0.698937
253.2,-0.420005,-1.22982,-0.703159,-0.00411914,-0.69904
253.8,-0.404008,-1.22751,-0.703414,-0.0043194,-0.699094
254.4,-0.427003,-1.22518,-0.703189,-0.00403306,-0.699156
255,-0.428003,-1.22281,-0.703225,-0.00402048,-0.699205
255.6,-0.4065,-1.22037,-0.703551,-0.00428561,-0.699265
256.2,-0.418005,-1.21792,-0.703445,-0.00414071,-0.699305
256.8,-0.378997,-1.21539,-0.704017,-0.00464958,-0.699367
257.4,-0.391503,-1.21284,-0.703916,-0.0044791,-0.699437
258,-0.439017,-1.21026,-0.703374,-0.00388775,-0.699487
258.6,-0.392994,-1.20757,-0.704032,-0.00445782,-0.699575
259.2,-0.387504,-1.20486,-0.704193,-0.00453048,-0.699662
259.8,-0.37549,-1.20208,-0.70445,-0.00469448,-0.699756
260.4,-0.362985,-1.19926,-0.704718,-0.00487147,-0.699847
261,-0.342972,-1.19636,-0.705115,-0.00516905,-0.699946
261.6,-0.369983,-1.19343,-0.704824,-0.00476945,-0.700055
262.2,-0.37349,-1.19041,-0.704878,-0.00471908,-0.700159
262.8,-0.379489,-1.18735,-0.70488,-0.00463477,-0.700245
263.4,-0.337482,-1.18416,-0.705601,-0.00525011,-0.700351
264,-0.360493,-1.18096,-0.705361,-0.00490215,-0.700459
264.6,-0.362493,-1.17767,-0.705414,-0.00487211,-0.700542
265.2,-0.346988,-1.17428,-0.705746,-0.0051008,-0.700645
265.8,-0.332483,-1.17082,-0.706063,-0.00532427,-0.700739
266.4,-0.337482,-1.16727,-0.706094,-0.00524466,-0.70085
267,-0.34648,-1.16364,-0.706059,-0.00510517,-0.700954
267.6,-0.353986,-1.15994,-0.706008,-0.00499141,-0.701017
268.2,-0.359477,-1.15614,-0.705981,-0.00490947,-0.701071
268.8,-0.379997,-1.15227,-0.705708,-0.00461779,-0.70109
269.4,-0.350987,-1.14821,-0.706193,-0.00503246,-0.701161
270,-0.356478,-1.1441,-0.70615,-0.00494976,-0.7012
270.6,-0.370983,-1.13989,-0.705948,-0.00473963,-0.701209
271.2,-0.397993,-1.13558,-0.705546,-0.00437258,-0.701173
271.8,-0.37349,-1.13111,-0.70585,-0.00470187,-0.701148
272.4,-0.37449,-1.12651,-0.705802,-0.00468659,-0.701115
273,-0.356986,-1.12175,-0.706058,-0.00493548,-0.701122
273.6,-0.349987,-1.11685,-0.706144,-0.00503768,-0.701107
274.2,-0.362985,-1.11182,-0.705921,-0.00484529,-0.701076
274.8,-0.341973,-1.1066,-0.706194,-0.00515583,-0.701038
275.4,-0.385504,-1.10124,-0.70553,-0.00452849,-0.701001
276,-0.379489,-1.09566,-0.705565,-0.00460864,-0.700956
276.6,-0.368983,-1.0899,-0.705633,-0.0047532,-0.70088
277.2,-0.398501,-1.08398,-0.705105,-0.00435209,-0.700753
277.8,-0.359985,-1.07776,-0.705533,-0.0048784,-0.700655
278.4,-0.357986,-1.07132,-0.705475,-0.00490553,-0.700569
279,-0.366492,-1.06466,-0.705242,-0.00478107,-0.700461
279.6,-0.352987,-1.05771,-0.705291,-0.00497477,-0.700316
280.2,-0.340973,-1.05043,-0.705371,-0.00515324,-0.700218
280.8,-0.342481,-1.04286,-0.705234,-0.0051278,-0.700106
281.4,-0.322977,-1.03493,-0.705427,-0.00543096,-0.699996
282,-0.311963,-1.02661,-0.705497,-0.00560858,-0.699889
282.6,-0.353986,-1.01797,-0.704694,-0.00494782,-0.699746
283.2,-0.337974,-1.00886,-0.704752,-0.005186,-0.699566
283.8,-0.332483,-0.999261,-0.704659,-0.00526813,-0.699391
284.4,-0.31847,-0.989162,-0.704688,-0.00548854,-0.6992
285,-0.335482,-0.978528,-0.704188,-0.0052147,-0.698973
285.6,-0.317961,-0.967217,-0.704243,-0.00548935,-0.698753
286.2,-0.294966,-0.955242,-0.704376,-0.00587267,-0.698504
286.8,-0.288968,-0.942515,-0.704222,-0.00597338,-0.698249
287.4,-0.305964,-0.929,-0.703595,-0.00567488,-0.69792
288,-0.314962,-0.91453,-0.703082,-0.00552036,-0.697562
288.6,-0.327468,-0.899066,-0.702441,-0.00531405,-0.697127
289.2,-0.353478,-0.882452,-0.701525,-0.0049138,-0.696612
289.8,-0.316962,-0.864444,-0.701522,-0.00547064,-0.696052
290.4,-0.316962,-0.844949,-0.7009,-0.00546401,-0.695436
291,-0.322469,-0.823724,-0.7001,-0.00536831,-0.694731
291.6,-0.34448,-0.800475,-0.69896,-0.00502128,-0.693939
292.2,-0.312471,-0.77484,-0.698549,-0.00551323,-0.693036
292.8,-0.323977,-0.746394,-0.697342,-0.00531865,-0.692023
293.4,-0.330975,-0.714596,-0.696043,-0.00519894,-0.690844
294,-0.34448,-0.678705,-0.694448,-0.00498333,-0.689465
294.6,-0.315962,-0.63755,-0.693322,-0.00540988,-0.687912
295.2,-0.332975,-0.589884,-0.691225,-0.0051281,-0.686097
295.8,-0.34548,-0.53372,-0.688816,-0.00492381,-0.683893
296.4,-0.310471,-0.465925,-0.686629,-0.00544022,-0.681188
297,-0.328975,-0.381641,-0.682923,-0.00512243,-0.677801
297.6,-0.342972,-0.272384,-0.678277,-0.00488055,-0.673397
298.2,-0.300965,-0.121749,-0.672841,-0.00547752,-0.667363
298.8,-0.323977,0.106192,-0.663327,-0.00504466,-0.658283
299.4,-0.321977,0.504464,-0.647621,-0.00495286,-0.642668
300,-0.325468,1.25997,-0.6171,-0.00466984,-0.61243
300.6,-0.300965,1.69838,-0.589865,-0.00479625,-0.585069
301.2,-0.302965,0.460408,-0.632422,-0.00511034,-0.627311
301.8,-0.301965,-0.855158,-0.702425,-0.00569077,-0.696735
302.4,-0.302457,-0.919913,-0.7086,-0.00573046,-0.70287
303,-0.304964,-0.907034,-0.708309,-0.00568393,-0.702625
303.6,-0.293967,-0.891629,-0.708089,-0.00586685,-0.702222
304.2,-0.277462,-0.874977,-0.707938,-0.00615478,-0.701784
304.8,-0.256942,-0.856992,-0.707809,-0.00653339,-0.701276
305.4,-0.270955,-0.83748,-0.706981,-0.00626003,-0.700721
306,-0.274463,-0.81622,-0.706256,-0.00618709,-0.700068
306.6,-0.261449,-0.792861,-0.705766,-0.00642104,-0.699345
307.2,-0.249943,-0.767043,-0.705167,-0.006633,-0.698534
307.8,-0.295966,-0.738443,-0.703354,-0.00577679,-0.697577
308.4,-0.272447,-0.706364,-0.702629,-0.00618172,-0.696447
309,-0.25645,-0.670022,-0.701612,-0.00646714,-0.695144
309.6,-0.258941,-0.628412,-0.700021,-0.00640294,-0.693618
310.2,-0.25945,-0.580079,-0.698178,-0.00637406,-0.691804
310.8,-0.300965,-0.523035,-0.695177,-0.00561578,-0.689561
311.4,-0.265448,-0.453826,-0.693041,-0.00621264,-0.686829
312,-0.291967,-0.367455,-0.689089,-0.00571204,-0.683377
312.6,-0.264957,-0.254773,-0.684999,-0.00614509,-0.678854
313.2,-0.282953,-0.0982485,-0.678316,-0.00576966,-0.672547
313.8,-0.276954,0.141662,-0.668702,-0.00578724,-0.662914
314.4,-0.273447,0.568084,-0.651797,-0.00569745,-0.646099
315,-0.256942,1.35575,-0.619528,-0.00568238,-0.613845
315.6,-0.243437,1.6428,-0.597265,-0.00569758,-0.591568
316.2,-0.265448,0.239394,-0.648156,-0.0057941,-0.642362
316.8,-0.25545,-0.879033,-0.711917,-0.0065514,-0.705365
317.4,-0.272447,-0.917726,-0.715671,-0.00626318,-0.709408
318,-0.241437,-0.904703,-0.715983,-0.00686068,-0.709122
318.6,-0.277462,-0.88973,-0.714881,-0.00616038,-0.70872
319.2,-0.244944,-0.873511,-0.715064,-0.00677664,-0.708287
319.8,-0.245944,-0.856046,-0.714544,-0.00674928,-0.707794
320.4,-0.244944,-0.837067,-0.714002,-0.0067613,-0.707241
321,-0.25845,-0.816373,-0.713109,-0.00648779,-0.706621
321.6,-0.251451,-0.793704,-0.712522,-0.00661436,-0.705907
322.2,-0.235946,-0.768714,-0.712003,-0.00691435,-0.705089
322.8,-0.20592,-0.740902,-0.711726,-0.00754356,-0.704182
323.4,-0.190923,-0.709767,-0.711003,-0.00787013,-0.703133
324,-0.19643,-0.674626,-0.709659,-0.00772615,-0.701933
324.6,-0.162405,-0.634455,-0.709036,-0.0085214,-0.700515
325.2,-0.199921,-0.587959,-0.70642,-0.00760559,-0.698814
325.8,-0.170911,-0.533135,-0.705023,-0.00825776,-0.696765
326.4,-0.204937,-0.467128,-0.701675,-0.00743737,-0.694237
327,-0.221933,-0.38543,-0.698045,-0.00703684,-0.691008
327.6,-0.201429,-0.279932,-0.694222,-0.0074278,-0.686795
328.2,-0.16942,-0.135612,-0.689104,-0.00809163,-0.681012
328.8,-0.173419,0.0799446,-0.68025,-0.0078912,-0.672358
329.4,-0.174419,0.449007,-0.665363,-0.00769255,-0.65767
330,-0.194431,1.1536,-0.636222,-0.00693495,-0.629287
330.6,-0.209428,1.71763,-0.603932,-0.00629813,-0.597634
331.2,-0.182417,0.684187,-0.63851,-0.00720246,-0.631308
331.8,-0.183417,-0.807681,-0.715334,-0.00804185,-0.707292
332.4,-0.197922,-0.917754,-0.724937,-0.00780832,-0.717129
333,-0.19743,-0.906735,-0.724876,-0.00781544,-0.717061
333.6,-0.190415,-0.892402,-0.72471,-0.00797206,-0.716738
334.2,-0.183925,-0.876917,-0.724484,-0.00811856,-0.716366
334.8,-0.136411,-0.860126,-0.725297,-0.00933047,-0.715966
335.4,-0.181417,-0.842085,-0.723631,-0.00816121,-0.715469
336,-0.173419,-0.822344,-0.723273,-0.00834598,-0.714927
336.6,-0.179926,-0.800846,-0.722453,-0.00817622,-0.714277
337.2,-0.186924,-0.777173,-0.72152,-0.00799715,-0.713523
337.8,-0.187416,-0.75096,-0.72063,-0.0079725,-0.712657
338.4,-0.161913,-0.721694,-0.720247,-0.00858027,-0.711667
339,-0.160405,-0.688712,-0.719154,-0.00860079,-0.710553
339.6,-0.165404,-0.651311,-0.717698,-0.00845511,-0.709243
340.2,-0.154407,-0.608237,-0.716397,-0.00871049,-0.707687
340.8,-0.115399,-0.557747,-0.715597,-0.00974063,-0.705856
341.4,-0.136411,-0.497815,-0.712711,-0.00912198,-0.703589
342,-0.144409,-0.424639,-0.709604,-0.00886889,-0.700735
342.6,-0.1489,-0.332164,-0.705758,-0.00870196,-0.697056
343.2,-0.11589,-0.209454,-0.70165,-0.00951783,-0.692132
343.8,-0.0818813,-0.0346305,-0.695496,-0.0104057,-0.68509
344.4,-0.0898796,0.243504,-0.683873,-0.00999215,-0.67388
345,-0.0703756,0.759098,-0.663564,-0.0102518,-0.653312
345.6,-0.0803898,1.57927,-0.626234,-0.00939329,-0.616841
346.2,-0.0488721,1.39908,-0.623118,-0.0102307,-0.612887
346.8,-0.0688677,-0.314488,-0.695252,-0.0107678,-0.684485
347.4,-0.0703756,-0.907982,-0.736685,-0.0113526,-0.725333
348,-0.0583782,-0.911947,-0.738482,-0.0117739,-0.726708
348.6,-0.0348587,-0.89847,-0.739213,-0.0126037,-0.726609
349.2,-0.0388578,-0.883661,-0.738897,-0.0124455,-0.726451
349.8,-0.0408738,-0.867787,-0.738579,-0.01236,-0.726219
350.4,-0.0823894,-0.850695,-0.736831,-0.0109312,-0.725899
351,-0.0823894,-0.832081,-0.736413,-0.0109186,-0.725494
351.6,-0.059378,-0.811636,-0.736701,-0.0116666,-0.725035
352.2,-0.0973862,-0.789408,-0.73488,-0.0104201,-0.72446
352.8,-0.0358585,-0.764533,-0.736306,-0.0124625,-0.723844
353.4,-0.0728833,-0.737245,-0.734242,-0.0111615,-0.723081
354,-0.0373664,-0.706539,-0.73453,-0.0123629,-0.722167
354.6,-0.0573784,-0.671876,-0.732706,-0.0116334,-0.721072
355.2,-0.0138632,-0.63215,-0.732954,-0.0131816,-0.719773
355.8,-0.0358585,-0.586225,-0.730531,-0.0123246,-0.718207
356.4,-0.0163545,-0.532062,-0.729291,-0.0130044,-0.716287
357,0.000150131,-0.466868,-0.72748,-0.0135916,-0.713888
357.6,-0.00584857,-0.386178,-0.724103,-0.0132885,-0.710815
358.2,0.0536632,-0.282009,-0.722473,-0.0157031,-0.70677
358.8,0.0536632,-0.139938,-0.716703,-0.0155653,-0.701138
359.4,0.0741833,0.0713666,-0.708955,-0.0163073,-0.692648
360,0.0851809,0.430917,-0.694656,-0.0164697,-0.678186
360.6,0.122189,1.11723,-0.667635,-0.0175546,-0.65008
361.2,0.240246,1.71949,-0.640158,-0.023334,-0.616824
361.8,0.632391,0.772415,-0.719493,-0.0709546,-0.648538
362.4,0.83297,-0.76246,-0.857706,-0.128822,-0.728884
363,0.89399,-0.89331,-0.892168,-0.149674,-0.742494
363.6,0.827955,-0.875818,-0.872985,-0.129285,-0.7437
364.2,0.713914,-0.857397,-0.843376,-0.0987823,-0.744593
364.8,0.609379,-0.837517,-0.821205,-0.0759601,-0.745245
365.4,0.509335,-0.816605,-0.804051,-0.0583921,-0.745659
366,0.495338,-0.793001,-0.802013,-0.0561689,-0.745845
366.6,0.389787,-0.768007,-0.787852,-0.0420901,-0.745762
367.2,0.324277,-0.740224,-0.780456,-0.0350257,-0.74543
367.8,0.278254,-0.708964,-0.775554,-0.0307163,-0.744837
368.4,0.237738,-0.673594,-0.771315,-0.027326,-0.743989
369,0.22874,-0.633144,-0.769429,-0.0265686,-0.74286
369.6,0.214235,-0.586154,-0.76682,-0.0254184,-0.741401
370.2,0.171212,-0.530961,-0.761928,-0.0223975,-0.73953
370.8,0.183717,-0.464362,-0.760238,-0.0231189,-0.737119
371.4,0.127696,-0.38195,-0.753528,-0.0195792,-0.733949
372,0.173211,-0.274877,-0.751878,-0.02217,-0.729708
372.6,0.17921,-0.127832,-0.746076,-0.0223499,-0.723726
373.2,0.176719,0.0925252,-0.736481,-0.0218918,-0.714589
373.8,0.17921,0.471894,-0.720332,-0.0215436,-0.698789
374.4,0.183717,1.19275,-0.688849,-0.0208453,-0.668003
375,0.192715,1.70714,-0.656578,-0.0203557,-0.636222
375.6,0.193715,0.60074,-0.697636,-0.0216716,-0.675965
376.2,0.190224,-0.823412,-0.779029,-0.023948,-0.755081
376.8,0.212727,-0.914753,-0.790146,-0.0258297,-0.764316
377.4,0.214235,-0.902772,-0.790383,-0.025925,-0.764458
378,0.232231,-0.887275,-0.791672,-0.027262,-0.76441
378.6,0.25875,-0.8705,-0.793682,-0.0293623,-0.764319
379.2,0.233739,-0.852685,-0.791489,-0.0273202,-0.764168
379.8,0.274747,-0.833076,-0.794582,-0.0306499,-0.763932
380.4,0.273747,-0.811649,-0.794132,-0.0305226,-0.763609
381,0.317262,-0.787699,-0.797665,-0.0344464,-0.763218
381.6,0.332767,-0.761218,-0.798648,-0.035914,-0.762734
382.2,0.31577,-0.731903,-0.7963,-0.0341834,-0.762117
382.8,0.340781,-0.69885,-0.797918,-0.0365838,-0.761334
383.4,0.366284,-0.661245,-0.79951,-0.0391806,-0.760329
384,0.368792,-0.61768,-0.798422,-0.0393465,-0.759076
384.6,0.318262,-0.567726,-0.791539,-0.034072,-0.757467
385.2,0.356286,-0.507192,-0.793163,-0.0377431,-0.75542
385.8,0.453823,-0.432077,-0.801895,-0.0491076,-0.752788
386.4,0.806451,-0.325555,-0.868163,-0.118981,-0.749181
387,1.06854,-0.161764,-0.945278,-0.201897,-0.743381
387.6,1.12707,0.0900975,-0.953702,-0.21995,-0.733752
388.2,1.06154,0.525442,-0.907381,-0.191158,-0.716223
388.8,0.917001,1.33961,-0.817504,-0.136645,-0.680859
389.4,0.859473,1.69204,-0.769637,-0.115714,-0.653924
390,0.698917,0.287533,-0.796878,-0.0862739,-0.710604
390.6,0.617377,-0.890224,-0.862157,-0.0775369,-0.78462
391.2,0.529855,-0.931086,-0.852221,-0.0620987,-0.790123
391.8,0.501829,-0.917692,-0.84805,-0.0575963,-0.790454
392.4,0.454314,-0.902773,-0.841186,-0.050636,-0.79055
393,0.432811,-0.886152,-0.838244,-0.0477108,-0.790533
393.6,0.354778,-0.86945,-0.828828,-0.0384435,-0.790385
394.2,0.337274,-0.850595,-0.826671,-0.0365712,-0.7901
394.8,0.343273,-0.830169,-0.826865,-0.0371413,-0.789724
395.4,0.350288,-0.807607,-0.827053,-0.0378209,-0.789232
396,0.345272,-0.783047,-0.825856,-0.0372396,-0.788616
396.6,0.345272,-0.755844,-0.825022,-0.0371766,-0.787846
397.2,0.372283,-0.725199,-0.826918,-0.0399966,-0.786922
397.8,0.381789,-0.690345,-0.826797,-0.0409727,-0.785824
398.4,0.383297,-0.650839,-0.825549,-0.0410424,-0.784506
399,0.401801,-0.605131,-0.825973,-0.0430667,-0.782906
399.6,0.393803,-0.551846,-0.822899,-0.0419892,-0.78091
400.2,0.439809,-0.486892,-0.825843,-0.047435,-0.778408
400.8,0.460313,-0.406418,-0.825113,-0.0498983,-0.775214
401.4,0.462821,-0.303853,-0.820899,-0.0499182,-0.770981
402,0.449315,-0.165126,-0.812772,-0.0477121,-0.76506
402.6,0.448316,0.0398386,-0.803136,-0.0469852,-0.756151
403.2,0.514334,0.384817,-0.796052,-0.054942,-0.74111
403.8,0.495338,1.04931,-0.76179,-0.0501045,-0.711685
404.4,0.503845,1.73352,-0.720903,-0.0483894,-0.672514
405,0.548851,0.899175,-0.757091,-0.0567186,-0.700372
405.6,0.542361,-0.741656,-0.852762,-0.0628259,-0.789937
406.2,0.55385,-0.914737,-0.872955,-0.0660733,-0.806881
406.8,0.614886,-0.901211,-0.884616,-0.0773482,-0.807268
407.4,0.621377,-0.882358,-0.885777,-0.0785476,-0.807229
408,0.883976,-0.855462,-0.953252,-0.146173,-0.807079
408.6,1.1956,-0.8137,-1.06591,-0.259323,-0.806588
409.2,1.28813,-0.769488,-1.10057,-0.294529,-0.806044
409.8,1.24311,-0.726839,-1.08194,-0.276377,-0.805565
410.4,1.12256,-0.684499,-1.03395,-0.228976,-0.804969
411,0.968007,-0.640018,-0.975858,-0.171795,-0.804063
411.6,0.906495,-0.588143,-0.95358,-0.150848,-0.802732
412.2,0.78244,-0.529835,-0.914831,-0.113969,-0.800862
412.8,0.697917,-0.45885,-0.890917,-0.092664,-0.798253
413.4,0.63739,-0.37106,-0.873965,-0.0792445,-0.79472
414,0.582877,-0.256564,-0.858219,-0.0684227,-0.789797
414.6,0.55285,-0.0967658,-0.845323,-0.0626458,-0.782677
415.2,0.538345,0.148841,-0.830954,-0.0593981,-0.771556
415.8,0.519349,0.590013,-0.80661,-0.0549848,-0.751625
416.4,0.483324,1.39453,-0.760587,-0.0473562,-0.713231
417,0.476834,1.61953,-0.735,-0.0449932,-0.690007
417.6,0.472327,0.155307,-0.801596,-0.0484837,-0.753112
418.2,0.498829,-0.882163,-0.879992,-0.0568624,-0.823129
418.8,0.495338,-0.911111,-0.883845,-0.0565794,-0.827266
419.4,0.57537,-0.894499,-0.896888,-0.069824,-0.827064
420,0.57737,-0.875939,-0.896823,-0.0701063,-0.826717
420.6,0.587368,-0.855308,-0.898157,-0.0718546,-0.826302
421.2,0.617886,-0.832724,-0.903435,-0.0776126,-0.825823
421.8,0.613886,-0.808204,-0.901929,-0.076705,-0.825224
422.4,0.63739,-0.78091,-0.905814,-0.0812971,-0.824517
423,0.631391,-0.750421,-0.903555,-0.0799168,-0.823639
423.6,0.705408,-0.714516,-0.918472,-0.0959022,-0.82257
424.2,0.716913,-0.674425,-0.919662,-0.0983833,-0.821279
424.8,0.729927,-0.628883,-0.920968,-0.101246,-0.819723
425.4,0.754938,-0.573267,-0.924806,-0.107118,-0.817688
426,0.822464,-0.506595,-0.939975,-0.124798,-0.815177
426.6,1.13908,-0.405542,-1.0427,-0.231331,-0.811368
427.2,1.36717,-0.256357,-1.11951,-0.314142,-0.805371
427.8,1.4667,-0.0402809,-1.13971,-0.343432,-0.796274
428.4,1.38467,0.304683,-1.0906,-0.309492,-0.781113
429,1.22911,0.962575,-0.995488,-0.244185,-0.751303
429.6,1.11407,1.76837,-0.897007,-0.191313,-0.705695
430.2,1.00352,1.05542,-0.889134,-0.161282,-0.727852
430.8,0.886483,-0.708832,-0.969723,-0.143866,-0.825857
431.4,0.795945,-0.935239,-0.968898,-0.120575,-0.848322
432,0.768443,-0.923004,-0.961694,-0.113026,-0.848668
432.6,0.714914,-0.90616,-0.947783,-0.0993254,-0.848457
433.2,0.707915,-0.887599,-0.94566,-0.0975351,-0.848125
433.8,0.651895,-0.868408,-0.932456,-0.0847862,-0.847669
434.4,0.637881,-0.846881,-0.928811,-0.0817312,-0.84708
435,0.678397,-0.822655,-0.93671,-0.0903339,-0.846376
435.6,0.658401,-0.796365,-0.931317,-0.085797,-0.84552
436.2,0.670399,-0.76752,-0.932802,-0.0882513,-0.844551
436.8,0.680905,-0.735083,-0.933786,-0.0904033,-0.843383
437.4,0.663892,-0.698371,-0.928428,-0.0864552,-0.841972
438,0.698917,-0.656313,-0.934386,-0.0940477,-0.840338
438.6,0.723928,-0.606509,-0.937951,-0.0996488,-0.838302
439.2,0.739433,-0.547384,-0.93887,-0.10306,-0.83581
439.8,0.697917,-0.477308,-0.925495,-0.0927713,-0.832723
440.4,0.791946,-0.385987,-0.944188,-0.115485,-0.828703
441,0.791455,-0.268926,-0.937853,-0.114517,-0.823337
441.6,0.804943,-0.106779,-0.932724,-0.116962,-0.815762
442.2,0.84346,0.148674,-0.929415,-0.125649,-0.803766
442.8,0.864472,0.612463,-0.910023,-0.127972,-0.782052
443.4,0.920001,1.46173,-0.876013,-0.136257,-0.739757
444,1.15459,1.62352,-0.922371,-0.204208,-0.718162
444.6,1.43818,0.109551,-1.11068,-0.322456,-0.788229
445.2,1.57075,-0.858347,-1.25159,-0.393017,-0.858577
445.8,1.52572,-0.867466,-1.24308,-0.380543,-0.862532
446.4,1.43318,-0.83545,-1.21146,-0.349245,-0.862214
447,1.27363,-0.804214,-1.15125,-0.289548,-0.8617
447.6,1.13107,-0.773093,-1.09455,-0.23352,-0.861034
448.2,0.993018,-0.740853,-1.04178,-0.181644,-0.86014
448.8,0.936505,-0.703514,-1.02069,-0.161785,-0.858904
449.4,0.879976,-0.661127,-1.00045,-0.143157,-0.85729
450,0.851966,-0.612681,-0.989526,-0.13422,-0.855306
450.6,0.790455,-0.55669,-0.969124,-0.116314,-0.85281
451.2,0.746923,-0.489392,-0.95423,-0.104543,-0.849687
451.8,0.748939,-0.404194,-0.950139,-0.104491,-0.845648
452.4,0.798453,-0.293143,-0.956902,-0.116563,-0.840339
453,0.75243,-0.141881,-0.93658,-0.103662,-0.832918
453.6,0.765936,0.0852696,-0.927374,-0.10555,-0.821824
454.2,0.779441,0.480816,-0.909043,-0.106359,-0.802684
454.8,0.777933,1.24204,-0.866012,-0.100961,-0.765051
455.4,0.784948,1.72256,-0.826687,-0.0977341,-0.728953
456,0.836461,0.512347,-0.897739,-0.117614,-0.780125
456.6,0.837461,-0.843768,-0.999886,-0.131185,-0.868701
457.2,0.882484,-0.909515,-1.02316,-0.146167,-0.876996
457.8,0.913986,-0.88925,-1.03274,-0.156161,-0.876578
458.4,0.938505,-0.865114,-1.03998,-0.1641,-0.87588
459,0.965515,-0.837891,-1.04813,-0.173073,-0.875053
459.6,0.989527,-0.807901,-1.05527,-0.181176,-0.874091
460.2,1.11307,-0.770881,-1.09948,-0.226591,-0.87289
460.8,1.40018,-0.715397,-1.20609,-0.335134,-0.870957
461.4,1.65978,-0.644882,-1.28115,-0.412774,-0.868372
462,1.67428,-0.568084,-1.2798,-0.414324,-0.865472
462.6,1.55173,-0.481793,-1.24135,-0.379342,-0.862009
463.2,1.33065,-0.385168,-1.16111,-0.303317,-0.857789
463.8,1.1956,-0.261225,-1.10259,-0.250519,-0.852071
464.4,1.06454,-0.0954248,-1.04364,-0.199577,-0.844063
465,0.958009,0.15849,-0.991817,-0.160264,-0.831553
465.6,0.911494,0.619439,-0.950525,-0.141541,-0.808983
466.2,0.873978,1.45325,-0.889096,-0.123522,-0.765574
466.8,0.818957,1.59293,-0.850185,-0.106149,-0.744036
467.4,0.807959,0.0336977,-0.931818,-0.113767,-0.818051
468,0.806959,-0.893052,-1.0109,-0.123134,-0.887766
468.6,0.825955,-0.908786,-1.01975,-0.128968,-0.890779
469.2,0.833462,-0.889296,-1.02111,-0.131017,-0.890088
469.8,0.837969,-0.867097,-1.02138,-0.132167,-0.889217
470.4,0.828955,-0.843445,-1.0176,-0.129322,-0.888276
471,0.847967,-0.817396,-1.02195,-0.134738,-0.887214
471.6,0.832462,-0.788596,-1.01587,-0.129904,-0.885962
472.2,0.878485,-0.755382,-1.02808,-0.143538,-0.884545
472.8,0.90148,-0.717269,-1.03332,-0.150458,-0.882858
473.4,0.909495,-0.674145,-1.03355,-0.152629,-0.880922
474,0.983511,-0.621592,-1.05556,-0.176986,-0.878571
474.6,1.00803,-0.558927,-1.06056,-0.184907,-0.875653
475.2,1.03804,-0.483104,-1.06686,-0.194774,-0.872085
475.8,1.05555,-0.388652,-1.06751,-0.199969,-0.867538
476.4,1.13058,-0.260206,-1.08735,-0.226039,-0.861309
477,1.44469,-0.051113,-1.18793,-0.336579,-0.851353
477.6,1.66977,0.321484,-1.2248,-0.391403,-0.8334
478.2,1.7058,1.07443,-1.17805,-0.381345,-0.7967
478.8,1.56773,1.84879,-1.0728,-0.326597,-0.746199
479.4,1.35815,0.845806,-1.06717,-0.281883,-0.785287
480,1.18109,-0.831545,-1.14288,-0.251862,-0.89102
480.6,1.09706,-0.955179,-1.12851,-0.222941,-0.905571
481.2,0.980512,-0.942287,-1.08488,-0.179474,-0.905411
481.8,0.887483,-0.926804,-1.0528,-0.147923,-0.904876
482.4,0.868979,-0.908678,-1.04609,-0.141937,-0.904148
483,0.867471,-0.888762,-1.0446,-0.141297,-0.903301
483.6,0.831954,-0.867726,-1.03272,-0.130396,-0.902326
484.2,0.81245,-0.845303,-1.02585,-0.124577,-0.901276
484.8,0.789439,-0.820756,-1.01803,-0.117963,-0.900071
485.4,0.820448,-0.7923,-1.02515,-0.126452,-0.898697
486,0.831462,-0.760987,-1.02655,-0.129392,-0.897161
486.6,0.848967,-0.724864,-1.02964,-0.134261,-0.895381
487.2,0.842968,-0.685339,-1.02556,-0.132151,-0.893404
487.8,0.854965,-0.638582,-1.02638,-0.135329,-0.891048
