t,v_pre,v_post,i,i_fast,i_slow
18.048,-0.43651,-1.29863,-0.637828,-0.000105818,-0.637722
18.096,-0.43351,-1.29713,-0.638057,-0.000107057,-0.63795
18.144,-0.407008,-1.2956,-0.638357,-0.000118767,-0.638238
18.192,-0.426004,-1.29407,-0.638495,-0.00011023,-0.638385
18.24,-0.425512,-1.29252,-0.638717,-0.000110429,-0.638606
18.288,-0.427512,-1.29094,-0.638936,-0.000109554,-0.638827
18.336,-0.426512,-1.28935,-0.639134,-0.000109971,-0.639024
18.384,-0.446016,-1.28775,-0.639256,-0.000101862,-0.639154
18.432,-0.450523,-1.28613,-0.639311,-0.000100065,-0.639211
18.48,-0.461029,-1.2845,-0.639365,-9.60149e-05,-0.639269
18.528,-0.459521,-1.28286,-0.639391,-9.65722e-05,-0.639294
18.576,-0.443016,-1.2812,-0.639535,-0.000103016,-0.639432
18.624,-0.437018,-1.27952,-0.63961,-0.000105454,-0.639505
18.672,-0.46552,-1.27782,-0.639666,-9.4291e-05,-0.639572
18.72,-0.468027,-1.27611,-0.639634,-9.33563e-05,-0.63954
18.768,-0.447016,-1.27438,-0.639722,-0.00010136,-0.639621
18.816,-0.441017,-1.27263,-0.639804,-0.000103759,-0.6397
18.864,-0.446016,-1.27086,-0.639923,-0.000101731,-0.639821
18.912,-0.442508,-1.26906,-0.640069,-0.000103126,-0.639966
18.96,-0.454014,-1.26725,-0.64009,-9.85632e-05,-0.639992
19.008,-0.446524,-1.26542,-0.640156,-0.000101487,-0.640055
19.056,-0.420005,-1.26357,-0.640249,-0.000112592,-0.640137
19.104,-0.438509,-1.26169,-0.640311,-0.000104697,-0.640206
19.152,-0.4075,-1.25978,-0.640475,-0.000118216,-0.640357
19.2,-0.412007,-1.25785,-0.640661,-0.000116128,-0.640545
19.248,-0.417514,-1.25587,-0.640935,-0.00011363,-0.640821
19.296,-0.383996,-1.25386,-0.641306,-0.000129569,-0.641176
19.344,-0.425512,-1.25182,-0.641549,-0.000110088,-0.641439
19.392,-0.388504,-1.24973,-0.641924,-0.00012726,-0.641797
19.44,-0.407008,-1.24763,-0.642087,-0.000118335,-0.641969
19.488,-0.412007,-1.24548,-0.64237,-0.000116019,-0.642254
19.536,-0.391503,-1.2433,-0.642626,-0.00012571,-0.642501
19.584,-0.341973,-1.24107,-0.643005,-0.000152628,-0.642852
19.632,-0.392994,-1.23881,-0.643305,-0.000124935,-0.64318
19.68,-0.388995,-1.2365,-0.643618,-0.000126887,-0.643491
19.728,-0.396994,-1.23415,-0.643889,-0.000122947,-0.643766
19.776,-0.4055,-1.23175,-0.644208,-0.000118893,-0.644089
19.824,-0.39901,-1.22932,-0.644352,-0.000121934,-0.64423
19.872,-0.375998,-1.22684,-0.64463,-0.000133422,-0.644496
19.92,-0.381489,-1.22431,-0.644902,-0.000130555,-0.644771
19.968,-0.383488,-1.22174,-0.645172,-0.00012951,-0.645042
20.016,-0.4045,-1.21913,-0.645221,-0.000119245,-0.645102
20.064,-0.431019,-1.21647,-0.645283,-0.000107447,-0.645176
20.112,-0.427003,-1.21377,-0.645273,-0.00010913,-0.645164
20.16,-0.413498,-1.21102,-0.645378,-0.00011504,-0.645263
20.208,-0.39901,-1.20821,-0.645536,-0.000121738,-0.645414
20.256,-0.420005,-1.20534,-0.645715,-0.000112094,-0.645603
20.304,-0.404008,-1.20243,-0.645757,-0.000119323,-0.645637
20.352,-0.427003,-1.19946,-0.645808,-0.00010901,-0.645699
20.4,-0.428003,-1.19643,-0.64583,-0.000108559,-0.645722
20.448,-0.4065,-1.19333,-0.645906,-0.000118081,-0.645788
20.496,-0.418005,-1.19018,-0.645899,-0.000112845,-0.645786
20.544,-0.378997,-1.18696,-0.645998,-0.000131462,-0.645867
20.592,-0.391503,-1.18366,-0.646096,-0.00012514,-0.645971
20.64,-0.439017,-1.18029,-0.646118,-0.000103842,-0.646014
20.688,-0.392994,-1.17683,-0.646309,-0.000124345,-0.646185
20.736,-0.387504,-1.17329,-0.646481,-0.000127017,-0.646354
20.784,-0.37549,-1.16966,-0.646682,-0.000133106,-0.646549
20.832,-0.362985,-1.16593,-0.646874,-0.000139755,-0.646734
20.88,-0.342972,-1.16211,-0.647101,-0.000151117,-0.64695
20.928,-0.369983,-1.15817,-0.647334,-0.000135892,-0.647198
20.976,-0.37349,-1.15413,-0.647573,-0.000133994,-0.647439
21.024,-0.379489,-1.14998,-0.647746,-0.000130838,-0.647615
21.072,-0.337482,-1.14571,-0.648022,-0.000154212,-0.647867
21.12,-0.360493,-1.14131,-0.64826,-0.000140861,-0.648119
21.168,-0.362493,-1.13678,-0.648436,-0.000139712,-0.648296
21.216,-0.346988,-1.13211,-0.648692,-0.000148416,-0.648543
21.264,-0.332483,-1.12729,-0.648916,-0.000157042,-0.648759
21.312,-0.337482,-1.12231,-0.649189,-0.000153936,-0.649035
21.36,-0.34648,-1.11716,-0.649439,-0.000148541,-0.649291
21.408,-0.353986,-1.11185,-0.649556,-0.000144175,-0.649412
21.456,-0.359477,-1.10637,-0.649649,-0.000141045,-0.649508
21.504,-0.379997,-1.1007,-0.649619,-0.000130085,-0.649489
21.552,-0.350987,-1.09482,-0.649802,-0.00014569,-0.649656
21.6,-0.356478,-1.08872,-0.649856,-0.00014252,-0.649714
21.648,-0.370983,-1.08241,-0.64981,-0.000134576,-0.649675
21.696,-0.397993,-1.07587,-0.649619,-0.000120992,-0.649498
21.744,-0.37349,-1.06908,-0.649497,-0.000133123,-0.649364
21.792,-0.37449,-1.06202,-0.649344,-0.00013253,-0.649211
21.84,-0.356986,-1.05465,-0.649336,-0.000141865,-0.649194
21.888,-0.349987,-1.04696,-0.649253,-0.000145725,-0.649107
21.936,-0.362985,-1.03894,-0.649113,-0.0001384,-0.648974
21.984,-0.341973,-1.03056,-0.648974,-0.000150187,-0.648823
22.032,-0.385504,-1.02177,-0.64881,-0.000126537,-0.648683
22.08,-0.379489,-1.01255,-0.64865,-0.000129464,-0.64852
22.128,-0.368983,-1.00287,-0.648391,-0.000134808,-0.648257
22.176,-0.398501,-0.992707,-0.647951,-0.000119981,-0.647831
22.224,-0.359985,-0.981979,-0.647655,-0.000139423,-0.647516
22.272,-0.357986,-0.970633,-0.64738,-0.000140398,-0.647239
22.32,-0.366492,-0.958617,-0.647021,-0.000135667,-0.646886
22.368,-0.352987,-0.945872,-0.646562,-0.000142903,-0.646419
22.416,-0.340973,-0.932282,-0.64626,-0.000149637,-0.646111
22.464,-0.342481,-0.917767,-0.645897,-0.000148588,-0.645749
22.512,-0.322977,-0.902208,-0.645551,-0.000160203,-0.645391
22.56,-0.311963,-0.88547,-0.645205,-0.000167055,-0.645038
22.608,-0.353986,-0.867405,-0.644689,-0.000141482,-0.644547
22.656,-0.337974,-0.847834,-0.644072,-0.00015042,-0.643921
22.704,-0.332483,-0.826508,-0.643452,-0.000153439,-0.643299
22.752,-0.31847,-0.803153,-0.642745,-0.00016181,-0.642583
22.8,-0.335482,-0.777421,-0.641865,-0.000151068,-0.641714
22.848,-0.317961,-0.748856,-0.64098,-0.00016145,-0.640818
22.896,-0.294966,-0.716896,-0.639922,-0.00017624,-0.639745
22.944,-0.288968,-0.680772,-0.638733,-0.000179927,-0.638553
22.992,-0.305964,-0.639505,-0.637146,-0.000167788,-0.636979
23.04,-0.314962,-0.591674,-0.635277,-0.000161369,-0.635115
23.088,-0.327468,-0.535276,-0.632875,-0.000152972,-0.632722
23.136,-0.353478,-0.467273,-0.6298,-0.000137409,-0.629663
23.184,-0.316962,-0.38277,-0.626014,-0.000157514,-0.625857
23.232,-0.316962,-0.273291,-0.621046,-0.000156171,-0.62089
23.28,-0.322469,-0.122592,-0.614099,-0.000151048,-0.613948
23.328,-0.34448,0.105262,-0.603617,-0.000136126,-0.603481
23.376,-0.312471,0.50273,-0.585586,-0.000149642,-0.585436
23.424,-0.323977,1.25542,-0.550681,-0.000134445,-0.550546
23.472,-0.330975,1.69654,-0.51884,-0.000123194,-0.518717
23.52,-0.34448,0.468984,-0.567328,-0.000127725,-0.5672
23.568,-0.315962,-0.849899,-0.648077,-0.000163072,-0.647914
23.616,-0.332975,-0.91584,-0.65543,-0.000154189,-0.655276
23.664,-0.34548,-0.902264,-0.655101,-0.000146674,-0.654954
23.712,-0.310471,-0.886048,-0.654542,-0.000168041,-0.654374
23.76,-0.328975,-0.868531,-0.653893,-0.00015607,-0.653737
23.808,-0.342972,-0.849563,-0.653195,-0.00014752,-0.653047
23.856,-0.300965,-0.828918,-0.652566,-0.00017365,-0.652392
23.904,-0.323977,-0.80634,-0.651778,-0.000158393,-0.65162
23.952,-0.321977,-0.781514,-0.650834,-0.000159331,-0.650675
24,-0.325468,-0.754032,-0.649723,-0.00015683,-0.649566
24.048,-0.300965,-0.723357,-0.648549,-0.00017223,-0.648376
24.096,-0.302965,-0.688796,-0.647236,-0.000170425,-0.647065
24.144,-0.301965,-0.649443,-0.64568,-0.00017057,-0.64551
24.192,-0.302457,-0.604036,-0.643844,-0.000169639,-0.643675
24.24,-0.304964,-0.550787,-0.641627,-0.000167282,-0.64146
24.288,-0.293967,-0.487027,-0.638937,-0.000173782,-0.638764
24.336,-0.277462,-0.408571,-0.635597,-0.000184263,-0.635413
24.384,-0.256942,-0.3084,-0.631165,-0.000198137,-0.630967
24.432,-0.270955,-0.173441,-0.625106,-0.000185579,-0.624921
24.48,-0.274463,0.0237242,-0.616069,-0.000180256,-0.615889
24.528,-0.261449,0.350661,-0.601195,-0.00018494,-0.60101
24.576,-0.249943,0.974963,-0.572722,-0.000184122,-0.572538
24.624,-0.295966,1.71227,-0.531051,-0.000142428,-0.530909
24.672,-0.272447,1.03656,-0.551246,-0.000162001,-0.551084
24.72,-0.25645,-0.67266,-0.64333,-0.000201134,-0.643129
24.768,-0.258941,-0.914894,-0.665986,-0.000206029,-0.66578
24.816,-0.25945,-0.90585,-0.666322,-0.000205559,-0.666117
24.864,-0.300965,-0.890353,-0.665827,-0.000174478,-0.665652
24.912,-0.265448,-0.873547,-0.66539,-0.000200282,-0.665189
24.96,-0.291967,-0.855369,-0.664837,-0.000180253,-0.664657
25.008,-0.264957,-0.835626,-0.664289,-0.000200079,-0.664088
25.056,-0.282953,-0.814078,-0.6636,-0.000186139,-0.663414
25.104,-0.276954,-0.790448,-0.662722,-0.000190218,-0.662532
25.152,-0.273447,-0.764355,-0.661772,-0.00019246,-0.661579
25.2,-0.256942,-0.735332,-0.660702,-0.00020486,-0.660497
25.248,-0.243437,-0.702776,-0.659471,-0.000215449,-0.659256
25.296,-0.265448,-0.665886,-0.658021,-0.000197072,-0.657824
25.344,-0.25545,-0.623603,-0.656261,-0.000204273,-0.656057
25.392,-0.272447,-0.574414,-0.654113,-0.000190374,-0.653923
25.44,-0.241437,-0.516131,-0.651554,-0.000214001,-0.65134
25.488,-0.277462,-0.44539,-0.648363,-0.000184793,-0.648178
25.536,-0.244944,-0.356759,-0.644406,-0.000208463,-0.644198
25.584,-0.245944,-0.240641,-0.639061,-0.00020577,-0.638855
25.632,-0.244944,-0.0781305,-0.631503,-0.000203974,-0.631299
25.68,-0.25845,0.173881,-0.619763,-0.000189705,-0.619573
25.728,-0.251451,0.627625,-0.598741,-0.000188218,-0.598553
25.776,-0.235946,1.43473,-0.558962,-0.000186576,-0.558775
25.824,-0.20592,1.57495,-0.539308,-0.000202298,-0.539106
25.872,-0.190923,0.0481845,-0.607972,-0.000241622,-0.60773
25.92,-0.19643,-0.888475,-0.674602,-0.000262097,-0.67434
25.968,-0.162405,-0.910892,-0.678303,-0.00030079,-0.678002
26.016,-0.199921,-0.896708,-0.678258,-0.000259393,-0.677998
26.064,-0.170911,-0.880699,-0.678163,-0.000290265,-0.677873
26.112,-0.204937,-0.863391,-0.677944,-0.000253689,-0.67769
26.16,-0.221933,-0.844643,-0.677525,-0.000236995,-0.677288
26.208,-0.201429,-0.824223,-0.677091,-0.000256419,-0.676835
26.256,-0.16942,-0.801858,-0.676676,-0.000290185,-0.676386
26.304,-0.173419,-0.77723,-0.676092,-0.000285126,-0.675807
26.352,-0.174419,-0.749944,-0.675292,-0.000283409,-0.675008
26.4,-0.194431,-0.71947,-0.674296,-0.00026141,-0.674035
26.448,-0.209428,-0.685158,-0.672923,-0.00024583,-0.672677
26.496,-0.182417,-0.646054,-0.671544,-0.000272448,-0.671272
26.544,-0.183417,-0.600922,-0.669811,-0.000270427,-0.669541
26.592,-0.197922,-0.548002,-0.667575,-0.000254429,-0.66732
26.64,-0.19743,-0.484648,-0.664861,-0.000253659,-0.664608
26.688,-0.190415,-0.406736,-0.661384,-0.000259144,-0.661125
26.736,-0.183925,-0.307326,-0.656832,-0.000263759,-0.656569
26.784,-0.136411,-0.173582,-0.650712,-0.000314432,-0.650398
26.832,-0.181417,0.0213111,-0.64138,-0.00025962,-0.64112
26.88,-0.173419,0.343001,-0.626176,-0.000261282,-0.625914
26.928,-0.179926,0.954368,-0.597027,-0.000242655,-0.596785
26.976,-0.186924,1.69902,-0.553705,-0.000218794,-0.553486
27.024,-0.187416,1.07218,-0.572212,-0.000225498,-0.571987
27.072,-0.161913,-0.644843,-0.667391,-0.000290402,-0.6671
27.12,-0.160405,-0.911854,-0.69308,-0.000303053,-0.692777
27.168,-0.165404,-0.90383,-0.693661,-0.000297125,-0.693364
27.216,-0.154407,-0.88866,-0.693572,-0.000309848,-0.693262
27.264,-0.115399,-0.872157,-0.693617,-0.000360555,-0.693257
27.312,-0.136411,-0.854304,-0.693417,-0.000331602,-0.693085
27.36,-0.144409,-0.834913,-0.693082,-0.000320887,-0.692761
27.408,-0.1489,-0.813747,-0.692645,-0.000314772,-0.692331
27.456,-0.11589,-0.790507,-0.692237,-0.000357587,-0.691879
27.504,-0.0818813,-0.764821,-0.69182,-0.000407732,-0.691412
27.552,-0.0898796,-0.736255,-0.691128,-0.000394278,-0.690733
27.6,-0.0703756,-0.704188,-0.690461,-0.000424519,-0.690037
27.648,-0.0803898,-0.667867,-0.689479,-0.000407034,-0.689072
27.696,-0.0488721,-0.626228,-0.688353,-0.000459022,-0.687894
27.744,-0.0688677,-0.577798,-0.686852,-0.000422841,-0.686429
27.792,-0.0703756,-0.520484,-0.684823,-0.000418471,-0.684405
27.84,-0.0583782,-0.451054,-0.682193,-0.000436228,-0.681757
27.888,-0.0348587,-0.364294,-0.678728,-0.000475082,-0.678253
27.936,-0.0388578,-0.251089,-0.673898,-0.000463575,-0.673434
27.984,-0.0408738,-0.0937285,-0.666707,-0.000454313,-0.666253
28.032,-0.0823894,0.147617,-0.655163,-0.000378952,-0.654784
28.08,-0.0823894,0.575927,-0.634532,-0.000366545,-0.634165
28.128,-0.059378,1.35942,-0.594795,-0.000375437,-0.594419
28.176,-0.0973862,1.62856,-0.568223,-0.000308686,-0.567914
28.224,-0.0358585,0.225136,-0.633153,-0.000436909,-0.632716
28.272,-0.0728833,-0.872228,-0.711835,-0.000424319,-0.711411
28.32,-0.0373664,-0.909451,-0.717591,-0.00049084,-0.7171
28.368,-0.0573784,-0.895365,-0.717861,-0.000453378,-0.717408
28.416,-0.0138632,-0.879113,-0.718134,-0.000536938,-0.717597
28.464,-0.0358585,-0.861505,-0.718257,-0.000491954,-0.717765
28.512,-0.0163545,-0.842376,-0.718397,-0.000530213,-0.717866
28.56,0.000150131,-0.821499,-0.718458,-0.000564692,-0.717894
28.608,-0.00584857,-0.798597,-0.718368,-0.000550603,-0.717817
28.656,0.0536632,-0.773302,-0.718437,-0.00069368,-0.717743
28.704,0.0536632,-0.745171,-0.718321,-0.000692163,-0.717629
28.752,0.0741833,-0.713641,-0.718124,-0.000748198,-0.717376
28.8,0.0851809,-0.677957,-0.717772,-0.000778926,-0.716993
28.848,0.122189,-0.637107,-0.717309,-0.000897395,-0.716412
28.896,0.240246,-0.589593,-0.717352,-0.00141819,-0.715934
28.944,0.632391,-0.532519,-0.723615,-0.00646496,-0.71715
28.992,0.83297,-0.461426,-0.733922,-0.0137733,-0.720149
29.04,0.89399,-0.371769,-0.740004,-0.0171663,-0.722838
29.088,0.827955,-0.254496,-0.737055,-0.0132998,-0.723755
29.136,0.713914,-0.0918534,-0.729466,-0.00853216,-0.720934
29.184,0.609379,0.160026,-0.717813,-0.00560682,-0.712207
29.232,0.509335,0.613804,-0.695294,-0.0036789,-0.691615
29.28,0.495338,1.43276,-0.651212,-0.00324856,-0.647963
29.328,0.389787,1.59543,-0.627608,-0.00207354,-0.625535
29.376,0.324277,0.0702447,-0.708267,-0.00180888,-0.706458
29.424,0.278254,-0.88758,-0.788297,-0.00167897,-0.786618
29.472,0.237738,-0.908399,-0.7932,-0.00143961,-0.791761
29.52,0.22874,-0.891096,-0.793634,-0.00138813,-0.792246
29.568,0.214235,-0.871601,-0.793761,-0.0013097,-0.792451
29.616,0.171212,-0.850418,-0.793519,-0.00110522,-0.792413
29.664,0.183717,-0.827294,-0.79328,-0.0011585,-0.792122
29.712,0.127696,-0.801923,-0.792485,-0.000928813,-0.791557
29.76,0.173211,-0.773852,-0.79199,-0.00110729,-0.790883
29.808,0.17921,-0.74256,-0.791239,-0.0011308,-0.790108
29.856,0.176719,-0.707399,-0.790137,-0.00111678,-0.789021
29.904,0.17921,-0.66747,-0.788616,-0.00112421,-0.787492
29.952,0.183717,-0.621505,-0.786731,-0.00114009,-0.785591
30,0.192715,-0.567757,-0.784304,-0.00117594,-0.783128
30.048,0.193715,-0.503554,-0.781295,-0.00117464,-0.780121
30.096,0.190224,-0.424784,-0.777421,-0.00115161,-0.776269
30.144,0.212727,-0.324537,-0.772367,-0.00124762,-0.77112
30.192,0.214235,-0.190019,-0.765203,-0.00124187,-0.763961
30.24,0.232231,0.00575474,-0.754898,-0.00131214,-0.753586
30.288,0.25875,0.328813,-0.73759,-0.00141929,-0.736171
30.336,0.233739,0.946939,-0.70344,-0.0012259,-0.702214
30.384,0.274747,1.71554,-0.651715,-0.00133045,-0.650385
30.432,0.273747,1.08948,-0.673737,-0.00136785,-0.672369
30.48,0.317262,-0.644006,-0.788046,-0.00189162,-0.786155
30.528,0.332767,-0.911339,-0.819543,-0.00208521,-0.817458
30.576,0.31577,-0.899736,-0.820747,-0.00195071,-0.818796
30.624,0.340781,-0.880564,-0.821416,-0.00214725,-0.819268
30.672,0.366284,-0.859609,-0.821964,-0.0023676,-0.819596
30.72,0.368792,-0.83669,-0.822383,-0.00238658,-0.819996
30.768,0.318262,-0.811605,-0.821982,-0.00195636,-0.820026
30.816,0.356286,-0.783805,-0.822328,-0.00226385,-0.820065
30.864,0.453823,-0.752729,-0.823537,-0.0032998,-0.820237
30.912,0.806451,-0.716535,-0.834686,-0.0127196,-0.821966
30.96,1.06854,-0.672221,-0.858824,-0.0330168,-0.825808
31.008,1.12707,-0.620064,-0.870475,-0.0402633,-0.830211
31.056,1.06154,-0.560742,-0.865616,-0.0319354,-0.833681
31.104,0.917001,-0.491217,-0.854093,-0.0188639,-0.835229
31.152,0.859473,-0.404432,-0.849865,-0.0151403,-0.834725
31.2,0.698917,-0.292678,-0.839616,-0.00818584,-0.83143
31.248,0.617377,-0.138785,-0.830485,-0.00591829,-0.824567
31.296,0.529855,0.0940414,-0.816101,-0.00414737,-0.811954
31.344,0.501829,0.502772,-0.791943,-0.00360525,-0.788337
31.392,0.454314,1.28338,-0.743187,-0.00281192,-0.740375
31.44,0.432811,1.70872,-0.700759,-0.00243624,-0.698323
31.488,0.354778,0.423363,-0.770126,-0.00197677,-0.76815
31.536,0.337274,-0.857188,-0.877706,-0.00210338,-0.875602
31.584,0.343273,-0.910363,-0.886357,-0.00217302,-0.884184
31.632,0.350288,-0.891232,-0.885685,-0.00223014,-0.883455
31.68,0.345272,-0.869062,-0.884515,-0.00218325,-0.882332
31.728,0.345272,-0.844921,-0.883163,-0.00217917,-0.880984
31.776,0.372283,-0.81847,-0.881955,-0.00241588,-0.879539
31.824,0.381789,-0.789261,-0.880618,-0.00250125,-0.878117
31.872,0.383297,-0.7568,-0.879014,-0.00250963,-0.876504
31.92,0.401801,-0.720356,-0.877373,-0.00268928,-0.874684
31.968,0.393803,-0.679037,-0.875046,-0.00259854,-0.872448
32.016,0.439809,-0.631406,-0.873108,-0.00309578,-0.870012
32.064,0.460313,-0.575604,-0.870637,-0.00333766,-0.867299
32.112,0.462821,-0.508918,-0.867222,-0.00335279,-0.863869
32.16,0.449315,-0.42692,-0.86258,-0.00316128,-0.859419
32.208,0.448316,-0.322056,-0.856662,-0.00312334,-0.853539
32.256,0.514334,-0.180226,-0.849343,-0.00398979,-0.845353
32.304,0.495338,0.028824,-0.836645,-0.00364712,-0.832998
32.352,0.503845,0.381433,-0.815458,-0.00366784,-0.81179
32.4,0.548851,1.06495,-0.77408,-0.00413356,-0.769947
32.448,0.542361,1.753,-0.718474,-0.00373578,-0.714739
32.496,0.55385,0.873031,-0.761098,-0.00412863,-0.75697
32.544,0.614886,-0.755543,-0.889108,-0.00608105,-0.883027
32.592,0.621377,-0.910964,-0.912256,-0.00638103,-0.905875
32.64,0.883976,-0.892446,-0.925158,-0.0172274,-0.90793
32.688,1.1956,-0.864471,-0.96341,-0.0516216,-0.911789
32.736,1.28813,-0.832592,-0.985689,-0.0690769,-0.916612
32.784,1.24311,-0.800197,-0.981013,-0.0598768,-0.921137
32.832,1.12256,-0.766327,-0.964652,-0.0401026,-0.924549
32.88,0.968007,-0.728915,-0.949572,-0.0231577,-0.926414
32.928,0.906495,-0.685919,-0.945382,-0.0184262,-0.926956
32.976,0.78244,-0.636761,-0.9376,-0.0115473,-0.926052
33.024,0.697917,-0.57897,-0.93215,-0.00833943,-0.923811
33.072,0.63739,-0.509843,-0.926715,-0.00657927,-0.920136
33.12,0.582877,-0.424622,-0.920158,-0.00529938,-0.914859
33.168,0.55285,-0.315189,-0.912315,-0.00467958,-0.907635
33.216,0.538345,-0.16619,-0.901855,-0.00437348,-0.897481
33.264,0.519349,0.0564038,-0.886416,-0.00399411,-0.882422
33.312,0.483324,0.439864,-0.8601,-0.00337255,-0.856728
33.36,0.476834,1.18399,-0.809665,-0.0030966,-0.806568
33.408,0.472327,1.75029,-0.755067,-0.00283794,-0.752229
33.456,0.498829,0.638316,-0.816487,-0.00339922,-0.813088
33.504,0.495338,-0.822761,-0.941822,-0.00386818,-0.937954
33.552,0.57537,-0.910281,-0.956937,-0.00534569,-0.951591
33.6,0.57737,-0.890143,-0.956098,-0.00537952,-0.950718
33.648,0.587368,-0.86595,-0.955198,-0.00558041,-0.949617
33.696,0.617886,-0.839466,-0.954702,-0.00626303,-0.948439
33.744,0.613886,-0.810375,-0.953242,-0.00615356,-0.947088
33.792,0.63739,-0.778106,-0.952302,-0.00671822,-0.945584
33.84,0.631391,-0.741987,-0.950446,-0.00654685,-0.943899
33.888,0.705408,-0.700902,-0.950772,-0.00866312,-0.942109
33.936,0.716913,-0.653877,-0.949022,-0.00901831,-0.940004
33.984,0.729927,-0.599187,-0.946755,-0.00943588,-0.937319
34.032,0.754938,-0.53377,-0.944493,-0.010323,-0.93417
34.08,0.822464,-0.453776,-0.943334,-0.013235,-0.930099
34.128,1.13908,-0.347424,-0.966977,-0.0410646,-0.925912
34.176,1.36717,-0.193614,-1.00346,-0.0829968,-0.920465
34.224,1.4667,0.0420412,-1.01659,-0.106337,-0.910252
34.272,1.38467,0.442497,-0.97126,-0.0829909,-0.888269
34.32,1.22911,1.21565,-0.887508,-0.0488429,-0.838665
34.368,1.11407,1.75964,-0.816792,-0.0310835,-0.785709
34.416,1.00352,0.576253,-0.880375,-0.0229246,-0.85745
34.464,0.886483,-0.841411,-1.00597,-0.0172048,-0.988762
34.512,0.795945,-0.913285,-1.01442,-0.0124131,-1.002
34.56,0.768443,-0.891125,-1.01252,-0.011171,-1.00135
34.608,0.714914,-0.865338,-1.00902,-0.00909829,-0.999926
34.656,0.707915,-0.837083,-1.0069,-0.00883952,-0.998058
34.704,0.651895,-0.806123,-1.00284,-0.0071182,-0.995726
34.752,0.637881,-0.771685,-0.999768,-0.00672767,-0.99304
34.8,0.678397,-0.733,-0.997894,-0.0078338,-0.99006
34.848,0.658401,-0.689155,-0.993963,-0.00723187,-0.986732
34.896,0.670399,-0.638768,-0.990396,-0.0075422,-0.982853
34.944,0.680905,-0.579721,-0.986163,-0.0078154,-0.978348
34.992,0.663892,-0.508922,-0.980318,-0.00728251,-0.973035
35.04,0.698917,-0.421446,-0.97481,-0.00826923,-0.966541
35.088,0.723928,-0.308501,-0.967378,-0.00901631,-0.958362
35.136,0.739433,-0.153472,-0.956784,-0.00944894,-0.947335
35.184,0.697917,0.0804674,-0.938672,-0.0079223,-0.93075
35.232,0.791946,0.491971,-0.913357,-0.0109651,-0.902392
35.28,0.791455,1.28519,-0.856441,-0.0102543,-0.846187
35.328,0.804943,1.72464,-0.806358,-0.0101436,-0.796215
35.376,0.84346,0.431592,-0.889571,-0.0128908,-0.87668
35.424,0.864472,-0.856432,-1.0166,-0.0158953,-1.0007
35.472,0.920001,-0.905979,-1.03081,-0.0196981,-1.01111
35.52,1.15459,-0.880253,-1.05675,-0.0451043,-1.01165
35.568,1.43818,-0.843042,-1.11945,-0.105907,-1.01354
35.616,1.57075,-0.799771,-1.16072,-0.144401,-1.01632
35.664,1.52572,-0.755994,-1.14926,-0.130316,-1.01895
35.712,1.43318,-0.710375,-1.12409,-0.103452,-1.02064
35.76,1.27363,-0.661484,-1.08599,-0.0651852,-1.02081
35.808,1.13107,-0.605483,-1.05992,-0.0407712,-1.01915
35.856,0.993018,-0.538871,-1.04056,-0.0249792,-1.01558
35.904,0.936505,-0.456701,-1.03033,-0.020212,-1.01012
35.952,0.879976,-0.352195,-1.01877,-0.0162752,-1.00249
36,0.851966,-0.212221,-1.00633,-0.0145048,-0.99182
36.048,0.790455,-0.00843365,-0.987441,-0.011334,-0.976107
36.096,0.746923,0.330884,-0.959889,-0.00936421,-0.950524
36.144,0.748939,0.991814,-0.910879,-0.00895638,-0.901922
36.192,0.798453,1.76499,-0.841374,-0.00995797,-0.831416
36.24,0.75243,1.01445,-0.876303,-0.0087337,-0.867569
36.288,0.765936,-0.703737,-1.02511,-0.0107503,-1.01436
36.336,0.779441,-0.910718,-1.0567,-0.0116589,-1.04504
36.384,0.777933,-0.891092,-1.0552,-0.0115791,-1.04362
36.432,0.784948,-0.864638,-1.05319,-0.0118658,-1.04132
36.48,0.836461,-0.835468,-1.0533,-0.0143689,-1.03893
36.528,0.837461,-0.80328,-1.05087,-0.0143867,-1.03649
36.576,0.882484,-0.767212,-1.05093,-0.0169673,-1.03397
36.624,0.913986,-0.726549,-1.05031,-0.0190028,-1.03131
36.672,0.938505,-0.68011,-1.04906,-0.0207183,-1.02835
36.72,0.965515,-0.626059,-1.0478,-0.0227674,-1.02503
36.768,0.989527,-0.562231,-1.04573,-0.0247122,-1.02102
36.816,1.11307,-0.483558,-1.05423,-0.0379771,-1.01625
36.864,1.40018,-0.375399,-1.10322,-0.0922854,-1.01093
36.912,1.65978,-0.214317,-1.1676,-0.164112,-1.00349
36.96,1.67428,0.0241108,-1.15579,-0.165232,-0.99056
37.008,1.55173,0.424338,-1.09115,-0.126066,-0.965083
37.056,1.33065,1.19151,-0.977052,-0.0669233,-0.910129
37.104,1.1956,1.77095,-0.889878,-0.0408637,-0.849015
37.152,1.06454,0.624503,-0.949909,-0.0283617,-0.921547
37.2,0.958009,-0.832158,-1.08617,-0.0223495,-1.06382
37.248,0.911494,-0.911097,-1.09701,-0.0190977,-1.07791
37.296,0.873978,-0.887663,-1.09239,-0.016594,-1.07579
37.344,0.818957,-0.860207,-1.08642,-0.013482,-1.07294
37.392,0.807959,-0.83005,-1.08264,-0.012906,-1.06973
37.44,0.806959,-0.796846,-1.07898,-0.0128245,-1.06615
