t,x,y,z
2835.3,-1.50458,-10.3277,3.15001
2835.4,-1.50452,-10.3268,3.14996
2835.5,-1.50446,-10.3259,3.14992
2835.6,-1.5044,-10.325,3.14987
2835.7,-1.50434,-10.3241,3.14982
2835.8,-1.50428,-10.3232,3.14978
2835.9,-1.50422,-10.3223,3.14973
2836,-1.50416,-10.3214,3.14969
2836.1,-1.5041,-10.3205,3.14964
2836.2,-1.50405,-10.3197,3.14959
2836.3,-1.50399,-10.3188,3.14955
2836.4,-1.50393,-10.3179,3.1495
2836.5,-1.50387,-10.317,3.14946
2836.6,-1.50381,-10.3161,3.14941
2836.7,-1.50375,-10.3152,3.14936
2836.8,-1.50369,-10.3143,3.14932
2836.9,-1.50363,-10.3134,3.14927
2837,-1.50357,-10.3125,3.14923
2837.1,-1.50351,-10.3117,3.14918
2837.2,-1.50345,-10.3108,3.14914
2837.3,-1.50339,-10.3099,3.14909
2837.4,-1.50334,-10.309,3.14904
2837.5,-1.50328,-10.3081,3.149
2837.6,-1.50322,-10.3072,3.14895
2837.7,-1.50316,-10.3063,3.14891
2837.8,-1.5031,-10.3054,3.14886
2837.9,-1.50304,-10.3045,3.14881
2838,-1.50298,-10.3036,3.14877
2838.1,-1.50292,-10.3028,3.14872
2838.2,-1.50286,-10.3019,3.14868
2838.3,-1.5028,-10.301,3.14863
2838.4,-1.50274,-10.3001,3.14859
2838.5,-1.50268,-10.2992,3.14854
2838.6,-1.50262,-10.2983,3.14849
2838.7,-1.50257,-10.2974,3.14845
2838.8,-1.50251,-10.2965,3.1484
2838.9,-1.50245,-10.2956,3.14836
2839,-1.50239,-10.2947,3.14831
2839.1,-1.50233,-10.2939,3.14827
2839.2,-1.50227,-10.293,3.14822
2839.3,-1.50221,-10.2921,3.14818
2839.4,-1.50215,-10.2912,3.14813
2839.5,-1.50209,-10.2903,3.14808
2839.6,-1.50203,-10.2894,3.14804
2839.7,-1.50197,-10.2885,3.14799
2839.8,-1.50191,-10.2876,3.14795
2839.9,-1.50185,-10.2867,3.1479
2840,-1.50179,-10.2858,3.14786
2840.1,-1.50174,-10.285,3.14781
2840.2,-1.50168,-10.2841,3.14777
2840.3,-1.50162,-10.2832,3.14772
2840.4,-1.50156,-10.2823,3.14767
2840.5,-1.5015,-10.2814,3.14763
2840.6,-1.50144,-10.2805,3.14758
2840.7,-1.50138,-10.2796,3.14754
2840.8,-1.50132,-10.2787,3.14749
2840.9,-1.50126,-10.2778,3.14745
2841,-1.5012,-10.2769,3.1474
2841.1,-1.50114,-10.276,3.14736
2841.2,-1.50108,-10.2752,3.14731
2841.3,-1.50102,-10.2743,3.14727
2841.4,-1.50096,-10.2734,3.14722
2841.5,-1.5009,-10.2725,3.14718
2841.6,-1.50085,-10.2716,3.14713
2841.7,-1.50079,-10.2707,3.14709
2841.8,-1.50073,-10.2698,3.14704
2841.9,-1.50067,-10.2689,3.14699
2842,-1.50061,-10.268,3.14695
2842.1,-1.50055,-10.2671,3.1469
2842.2,-1.50049,-10.2662,3.14686
2842.3,-1.50043,-10.2654,3.14681
2842.4,-1.50037,-10.2645,3.14677
2842.5,-1.50031,-10.2636,3.14672
2842.6,-1.50025,-10.2627,3.14668
2842.7,-1.50019,-10.2618,3.14663
2842.8,-1.50013,-10.2609,3.14659
2842.9,-1.50007,-10.26,3.14654
2843,-1.50001,-10.2591,3.1465
2843.1,-1.49995,-10.2582,3.14645
2843.2,-1.49989,-10.2573,3.14641
2843.3,-1.49983,-10.2564,3.14636
2843.4,-1.49978,-10.2555,3.14632
2843.5,-1.49972,-10.2547,3.14627
2843.6,-1.49966,-10.2538,3.14623
2843.7,-1.4996,-10.2529,3.14618
2843.8,-1.49954,-10.252,3.14614
2843.9,-1.49948,-10.2511,3.14609
2844,-1.49942,-10.2502,3.14605
2844.1,-1.49936,-10.2493,3.146
2844.2,-1.4993,-10.2484,3.14596
2844.3,-1.49924,-10.2475,3.14591
2844.4,-1.49918,-10.2466,3.14587
2844.5,-1.49912,-10.2457,3.14582
2844.6,-1.49906,-10.2448,3.14578
2844.7,-1.499,-10.2439,3.14573
2844.8,-1.49894,-10.2431,3.14569
2844.9,-1.49888,-10.2422,3.14564
2845,-1.49882,-10.2413,3.1456
2845.1,-1.49876,-10.2404,3.14555
2845.2,-1.4987,-10.2395,3.14551
2845.3,-1.49864,-10.2386,3.14546
2845.4,-1.49858,-10.2377,3.14542
2845.5,-1.49852,-10.2368,3.14538
2845.6,-1.49846,-10.2359,3.14533
2845.7,-1.49841,-10.235,3.14529
2845.8,-1.49835,-10.2341,3.14524
2845.9,-1.49829,-10.2332,3.1452
2846,-1.49823,-10.2323,3.14515
2846.1,-1.49817,-10.2315,3.14511
2846.2,-1.49811,-10.2306,3.14506
2846.3,-1.49805,-10.2297,3.14502
2846.4,-1.49799,-10.2288,3.14497
2846.5,-1.49793,-10.2279,3.14493
2846.6,-1.49787,-10.227,3.14488
2846.7,-1.49781,-10.2261,3.14484
2846.8,-1.49775,-10.2252,3.14479
2846.9,-1.49769,-10.2243,3.14475
2847,-1.49763,-10.2234,3.14471
2847.1,-1.49757,-10.2225,3.14466
2847.2,-1.49751,-10.2216,3.14462
2847.3,-1.49745,-10.2207,3.14457
2847.4,-1.49739,-10.2198,3.14453
2847.5,-1.49733,-10.2189,3.14448
2847.6,-1.49727,-10.2181,3.14444
2847.7,-1.49721,-10.2172,3.14439
2847.8,-1.49715,-10.2163,3.14435
2847.9,-1.49709,-10.2154,3.14431
2848,-1.49703,-10.2145,3.14426
2848.1,-1.49697,-10.2136,3.14422
2848.2,-1.49691,-10.2127,3.14417
2848.3,-1.49685,-10.2118,3.14413
2848.4,-1.49679,-10.2109,3.14408
2848.5,-1.49673,-10.21,3.14404
2848.6,-1.49667,-10.2091,3.14399
2848.7,-1.49661,-10.2082,3.14395
2848.8,-1.49655,-10.2073,3.14391
2848.9,-1.4965,-10.2064,3.14386
2849,-1.49644,-10.2055,3.14382
2849.1,-1.49638,-10.2046,3.14377
2849.2,-1.49632,-10.2037,3.14373
2849.3,-1.49626,-10.2029,3.14368
2849.4,-1.4962,-10.202,3.14364
2849.5,-1.49614,-10.2011,3.1436
2849.6,-1.49608,-10.2002,3.14355
2849.7,-1.49602,-10.1993,3.14351
2849.8,-1.49596,-10.1984,3.14346
2849.9,-1.4959,-10.1975,3.14342
2850,-1.49584,-10.1966,3.14338
2850.1,-1.49578,-10.1957,3.14333
2850.2,-1.49572,-10.1948,3.14329
2850.3,-1.49566,-10.1939,3.14324
2850.4,-1.4956,-10.193,3.1432
2850.5,-1.49554,-10.1921,3.14316
2850.6,-1.49548,-10.1912,3.14311
2850.7,-1.49542,-10.1903,3.14307
2850.8,-1.49536,-10.1894,3.14302
2850.9,-1.4953,-10.1885,3.14298
2851,-1.49524,-10.1876,3.14293
2851.1,-1.49518,-10.1867,3.14289
2851.2,-1.49512,-10.1859,3.14285
2851.3,-1.49506,-10.185,3.1428
2851.4,-1.495,-10.1841,3.14276
2851.5,-1.49494,-10.1832,3.14272
2851.6,-1.49488,-10.1823,3.14267
2851.7,-1.49482,-10.1814,3.14263
2851.8,-1.49476,-10.1805,3.14258
2851.9,-1.4947,-10.1796,3.14254
2852,-1.49464,-10.1787,3.1425
2852.1,-1.49458,-10.1778,3.14245
2852.2,-1.49452,-10.1769,3.14241
2852.3,-1.49446,-10.176,3.14236
2852.4,-1.4944,-10.1751,3.14232
2852.5,-1.49434,-10.1742,3.14228
2852.6,-1.49428,-10.1733,3.14223
2852.7,-1.49422,-10.1724,3.14219
2852.8,-1.49416,-10.1715,3.14215
2852.9,-1.4941,-10.1706,3.1421
2853,-1.49404,-10.1697,3.14206
2853.1,-1.49398,-10.1688,3.14201
2853.2,-1.49392,-10.1679,3.14197
2853.3,-1.49386,-10.167,3.14193
2853.4,-1.4938,-10.1661,3.14188
2853.5,-1.49374,-10.1652,3.14184
2853.6,-1.49368,-10.1644,3.1418
2853.7,-1.49362,-10.1635,3.14175
2853.8,-1.49356,-10.1626,3.14171
2853.9,-1.4935,-10.1617,3.14166
2854,-1.49344,-10.1608,3.14162
2854.1,-1.49338,-10.1599,3.14158
2854.2,-1.49332,-10.159,3.14153
2854.3,-1.49326,-10.1581,3.14149
2854.4,-1.4932,-10.1572,3.14145
2854.5,-1.49314,-10.1563,3.1414
2854.6,-1.49308,-10.1554,3.14136
2854.7,-1.49302,-10.1545,3.14132
2854.8,-1.49296,-10.1536,3.14127
2854.9,-1.4929,-10.1527,3.14123
2855,-1.49284,-10.1518,3.14119
2855.1,-1.49278,-10.1509,3.14114
2855.2,-1.49272,-10.15,3.1411
2855.3,-1.49266,-10.1491,3.14106
2855.4,-1.4926,-10.1482,3.14101
2855.5,-1.49254,-10.1473,3.14097
2855.6,-1.49248,-10.1464,3.14093
2855.7,-1.49242,-10.1455,3.14088
2855.8,-1.49236,-10.1446,3.14084
2855.9,-1.4923,-10.1437,3.1408
2856,-1.49224,-10.1428,3.14075
2856.1,-1.49218,-10.1419,3.14071
2856.2,-1.49212,-10.141,3.14067
2856.3,-1.49206,-10.1401,3.14062
2856.4,-1.492,-10.1392,3.14058
2856.5,-1.49194,-10.1383,3.14054
2856.6,-1.49188,-10.1374,3.14049
2856.7,-1.49182,-10.1365,3.14045
2856.8,-1.49176,-10.1356,3.14041
2856.9,-1.49169,-10.1347,3.14036
2857,-1.49163,-10.1339,3.14032
2857.1,-1.49157,-10.133,3.14028
2857.2,-1.49151,-10.1321,3.14023
2857.3,-1.49145,-10.1312,3.14019
2857.4,-1.49139,-10.1303,3.14015
2857.5,-1.49133,-10.1294,3.1401
2857.6,-1.49127,-10.1285,3.14006
2857.7,-1.49121,-10.1276,3.14002
2857.8,-1.49115,-10.1267,3.13997
2857.9,-1.49109,-10.1258,3.13993
2858,-1.49103,-10.1249,3.13989
2858.1,-1.49097,-10.124,3.13984
2858.2,-1.49091,-10.1231,3.1398
2858.3,-1.49085,-10.1222,3.13976
2858.4,-1.49079,-10.1213,3.13972
2858.5,-1.49073,-10.1204,3.13967
2858.6,-1.49067,-10.1195,3.13963
2858.7,-1.49061,-10.1186,3.13959
2858.8,-1.49055,-10.1177,3.13954
2858.9,-1.49049,-10.1168,3.1395
2859,-1.49043,-10.1159,3.13946
2859.1,-1.49037,-10.115,3.13942
2859.2,-1.49031,-10.1141,3.13937
2859.3,-1.49025,-10.1132,3.13933
2859.4,-1.49019,-10.1123,3.13929
2859.5,-1.49013,-10.1114,3.13924
2859.6,-1.49007,-10.1105,3.1392
2859.7,-1.49001,-10.1096,3.13916
2859.8,-1.48995,-10.1087,3.13912
2859.9,-1.48989,-10.1078,3.13907
2860,-1.48983,-10.1069,3.13903
2860.1,-1.48977,-10.106,3.13899
2860.2,-1.4897,-10.1051,3.13894
2860.3,-1.48964,-10.1042,3.1389
2860.4,-1.48958,-10.1033,3.13886
2860.5,-1.48952,-10.1024,3.13882
2860.6,-1.48946,-10.1015,3.13877
2860.7,-1.4894,-10.1006,3.13873
2860.8,-1.48934,-10.0997,3.13869
2860.9,-1.48928,-10.0988,3.13865
2861,-1.48922,-10.0979,3.1386
2861.1,-1.48916,-10.097,3.13856
2861.2,-1.4891,-10.0961,3.13852
2861.3,-1.48904,-10.0952,3.13847
2861.4,-1.48898,-10.0943,3.13843
2861.5,-1.48892,-10.0934,3.13839
2861.6,-1.48886,-10.0925,3.13835
2861.7,-1.4888,-10.0916,3.1383
2861.8,-1.48874,-10.0907,3.13826
2861.9,-1.48868,-10.0898,3.13822
2862,-1.48862,-10.0889,3.13818
2862.1,-1.48856,-10.088,3.13813
2862.2,-1.4885,-10.0871,3.13809
2862.3,-1.48843,-10.0862,3.13805
2862.4,-1.48837,-10.0853,3.13801
2862.5,-1.48831,-10.0844,3.13796
2862.6,-1.48825,-10.0835,3.13792
2862.7,-1.48819,-10.0826,3.13788
2862.8,-1.48813,-10.0817,3.13784
2862.9,-1.48807,-10.0808,3.13779
2863,-1.48801,-10.0799,3.13775
2863.1,-1.48795,-10.079,3.13771
2863.2,-1.48789,-10.0781,3.13767
2863.3,-1.48783,-10.0772,3.13763
2863.4,-1.48777,-10.0763,3.13758
2863.5,-1.48771,-10.0754,3.13754
2863.6,-1.48765,-10.0745,3.1375
2863.7,-1.48759,-10.0736,3.13746
2863.8,-1.48753,-10.0727,3.13741
2863.9,-1.48747,-10.0718,3.13737
2864,-1.4874,-10.0709,3.13733
2864.1,-1.48734,-10.07,3.13729
2864.2,-1.48728,-10.0691,3.13724
2864.3,-1.48722,-10.0682,3.1372
2864.4,-1.48716,-10.0673,3.13716
2864.5,-1.4871,-10.0664,3.13712
2864.6,-1.48704,-10.0655,3.13708
2864.7,-1.48698,-10.0646,3.13703
2864.8,-1.48692,-10.0637,3.13699
2864.9,-1.48686,-10.0628,3.13695
2865,-1.4868,-10.0619,3.13691
2865.1,-1.48674,-10.061,3.13687
2865.2,-1.48668,-10.0601,3.13682
2865.3,-1.48662,-10.0592,3.13678
2865.4,-1.48656,-10.0583,3.13674
2865.5,-1.48649,-10.0574,3.1367
2865.6,-1.48643,-10.0565,3.13666
2865.7,-1.48637,-10.0556,3.13661
2865.8,-1.48631,-10.0546,3.13657
2865.9,-1.48625,-10.0537,3.13653
2866,-1.48619,-10.0528,3.13649
2866.1,-1.48613,-10.0519,3.13645
2866.2,-1.48607,-10.051,3.1364
2866.3,-1.48601,-10.0501,3.13636
2866.4,-1.48595,-10.0492,3.13632
2866.5,-1.48589,-10.0483,3.13628
2866.6,-1.48583,-10.0474,3.13624
2866.7,-1.48577,-10.0465,3.13619
2866.8,-1.48571,-10.0456,3.13615
2866.9,-1.48564,-10.0447,3.13611
2867,-1.48558,-10.0438,3.13607
2867.1,-1.48552,-10.0429,3.13603
2867.2,-1.48546,-10.042,3.13598
2867.3,-1.4854,-10.0411,3.13594
2867.4,-1.48534,-10.0402,3.1359
2867.5,-1.48528,-10.0393,3.13586
2867.6,-1.48522,-10.0384,3.13582
2867.7,-1.48516,-10.0375,3.13578
2867.8,-1.4851,-10.0366,3.13573
2867.9,-1.48504,-10.0357,3.13569
2868,-1.48498,-10.0348,3.13565
2868.1,-1.48491,-10.0339,3.13561
2868.2,-1.48485,-10.033,3.13557
2868.3,-1.48479,-10.0321,3.13553
2868.4,-1.48473,-10.0312,3.13548
2868.5,-1.48467,-10.0303,3.13544
2868.6,-1.48461,-10.0294,3.1354
2868.7,-1.48455,-10.0285,3.13536
2868.8,-1.48449,-10.0276,3.13532
2868.9,-1.48443,-10.0267,3.13528
2869,-1.48437,-10.0258,3.13523
2869.1,-1.48431,-10.0248,3.13519
2869.2,-1.48424,-10.0239,3.13515
2869.3,-1.48418,-10.023,3.13511
2869.4,-1.48412,-10.0221,3.13507
2869.5,-1.48406,-10.0212,3.13503
2869.6,-1.484,-10.0203,3.13499
2869.7,-1.48394,-10.0194,3.13494
2869.8,-1.48388,-10.0185,3.1349
2869.9,-1.48382,-10.0176,3.13486
2870,-1.48376,-10.0167,3.13482
2870.1,-1.4837,-10.0158,3.13478
2870.2,-1.48363,-10.0149,3.13474
2870.3,-1.48357,-10.014,3.1347
2870.4,-1.48351,-10.0131,3.13465
2870.5,-1.48345,-10.0122,3.13461
2870.6,-1.48339,-10.0113,3.13457
2870.7,-1.48333,-10.0104,3.13453
2870.8,-1.48327,-10.0095,3.13449
2870.9,-1.48321,-10.0086,3.13445
2871,-1.48315,-10.0077,3.13441
2871.1,-1.48309,-10.0068,3.13436
2871.2,-1.48302,-10.0059,3.13432
2871.3,-1.48296,-10.005,3.13428
2871.4,-1.4829,-10.004,3.13424
2871.5,-1.48284,-10.0031,3.1342
2871.6,-1.48278,-10.0022,3.13416
2871.7,-1.48272,-10.0013,3.13412
2871.8,-1.48266,-10.0004,3.13408
2871.9,-1.4826,-9.99952,3.13403
2872,-1.48254,-9.99861,3.13399
2872.1,-1.48247,-9.99771,3.13395
2872.2,-1.48241,-9.9968,3.13391
2872.3,-1.48235,-9.9959,3.13387
2872.4,-1.48229,-9.99499,3.13383
2872.5,-1.48223,-9.99409,3.13379
2872.6,-1.48217,-9.99318,3.13375
2872.7,-1.48211,-9.99227,3.13371
2872.8,-1.48205,-9.99137,3.13366
2872.9,-1.48199,-9.99046,3.13362
2873,-1.48192,-9.98956,3.13358
2873.1,-1.48186,-9.98865,3.13354
2873.2,-1.4818,-9.98775,3.1335
2873.3,-1.48174,-9.98684,3.13346
2873.4,-1.48168,-9.98593,3.13342
2873.5,-1.48162,-9.98503,3.13338
2873.6,-1.48156,-9.98412,3.13334
2873.7,-1.4815,-9.98321,3.1333
2873.8,-1.48143,-9.98231,3.13326
2873.9,-1.48137,-9.9814,3.13321
2874,-1.48131,-9.98049,3.13317
2874.1,-1.48125,-9.97959,3.13313
2874.2,-1.48119,-9.97868,3.13309
2874.3,-1.48113,-9.97778,3.13305
2874.4,-1.48107,-9.97687,3.13301
2874.5,-1.48101,-9.97596,3.13297
2874.6,-1.48094,-9.97506,3.13293
2874.7,-1.48088,-9.97415,3.13289
2874.8,-1.48082,-9.97324,3.13285
2874.9,-1.48076,-9.97233,3.13281
2875,-1.4807,-9.97143,3.13277
2875.1,-1.48064,-9.97052,3.13272
2875.2,-1.48058,-9.96961,3.13268
2875.3,-1.48052,-9.96871,3.13264
2875.4,-1.48045,-9.9678,3.1326
2875.5,-1.48039,-9.96689,3.13256
2875.6,-1.48033,-9.96598,3.13252
2875.7,-1.48027,-9.96508,3.13248
2875.8,-1.48021,-9.96417,3.13244
2875.9,-1.48015,-9.96326,3.1324
2876,-1.48009,-9.96235,3.13236
2876.1,-1.48003,-9.96145,3.13232
2876.2,-1.47996,-9.96054,3.13228
2876.3,-1.4799,-9.95963,3.13224
2876.4,-1.47984,-9.95872,3.1322
2876.5,-1.47978,-9.95782,3.13216
2876.6,-1.47972,-9.95691,3.13212
2876.7,-1.47966,-9.956,3.13207
2876.8,-1.4796,-9.95509,3.13203
2876.9,-1.47953,-9.95418,3.13199
2877,-1.47947,-9.95328,3.13195
2877.1,-1.47941,-9.95237,3.13191
2877.2,-1.47935,-9.95146,3.13187
2877.3,-1.47929,-9.95055,3.13183
2877.4,-1.47923,-9.94964,3.13179
2877.5,-1.47917,-9.94873,3.13175
2877.6,-1.4791,-9.94783,3.13171
2877.7,-1.47904,-9.94692,3.13167
2877.8,-1.47898,-9.94601,3.13163
2877.9,-1.47892,-9.9451,3.13159
2878,-1.47886,-9.94419,3.13155
2878.1,-1.4788,-9.94328,3.13151
2878.2,-1.47873,-9.94237,3.13147
2878.3,-1.47867,-9.94146,3.13143
2878.4,-1.47861,-9.94056,3.13139
2878.5,-1.47855,-9.93965,3.13135
2878.6,-1.47849,-9.93874,3.13131
2878.7,-1.47843,-9.93783,3.13127
2878.8,-1.47837,-9.93692,3.13123
2878.9,-1.4783,-9.93601,3.13119
2879,-1.47824,-9.9351,3.13115
2879.1,-1.47818,-9.93419,3.13111
2879.2,-1.47812,-9.93328,3.13107
2879.3,-1.47806,-9.93237,3.13103
2879.4,-1.478,-9.93146,3.13099
2879.5,-1.47793,-9.93055,3.13095
2879.6,-1.47787,-9.92964,3.13091
2879.7,-1.47781,-9.92874,3.13087
2879.8,-1.47775,-9.92783,3.13083
2879.9,-1.47769,-9.92692,3.13079
2880,-1.47763,-9.92601,3.13075
2880.1,-1.47757,-9.9251,3.13071
2880.2,-1.4775,-9.92419,3.13067
2880.3,-1.47744,-9.92328,3.13063
2880.4,-1.47738,-9.92237,3.13059
2880.5,-1.47732,-9.92146,3.13055
2880.6,-1.47726,-9.92055,3.13051
2880.7,-1.4772,-9.91964,3.13047
2880.8,-1.47713,-9.91873,3.13043
2880.9,-1.47707,-9.91782,3.13039
2881,-1.47701,-9.9169,3.13035
2881.1,-1.47695,-9.91599,3.13031
2881.2,-1.47689,-9.91508,3.13027
2881.3,-1.47683,-9.91417,3.13023
2881.4,-1.47676,-9.91326,3.13019
2881.5,-1.4767,-9.91235,3.13015
2881.6,-1.47664,-9.91144,3.13011
2881.7,-1.47658,-9.91053,3.13007
2881.8,-1.47652,-9.90962,3.13003
2881.9,-1.47646,-9.90871,3.12999
2882,-1.47639,-9.9078,3.12995
2882.1,-1.47633,-9.90689,3.12991
2882.2,-1.47627,-9.90598,3.12987
2882.3,-1.47621,-9.90506,3.12983
2882.4,-1.47615,-9.90415,3.12979
2882.5,-1.47608,-9.90324,3.12975
2882.6,-1.47602,-9.90233,3.12971
2882.7,-1.47596,-9.90142,3.12967
2882.8,-1.4759,-9.90051,3.12963
2882.9,-1.47584,-9.8996,3.12959
2883,-1.47578,-9.89868,3.12955
2883.1,-1.47571,-9.89777,3.12951
2883.2,-1.47565,-9.89686,3.12947
2883.3,-1.47559,-9.89595,3.12943
2883.4,-1.47553,-9.89504,3.12939
2883.5,-1.47547,-9.89413,3.12935
2883.6,-1.4754,-9.89321,3.12931
2883.7,-1.47534,-9.8923,3.12927
2883.8,-1.47528,-9.89139,3.12923
2883.9,-1.47522,-9.89048,3.12919
2884,-1.47516,-9.88957,3.12916
2884.1,-1.4751,-9.88865,3.12912
2884.2,-1.47503,-9.88774,3.12908
2884.3,-1.47497,-9.88683,3.12904
2884.4,-1.47491,-9.88592,3.129
2884.5,-1.47485,-9.885,3.12896
2884.6,-1.47479,-9.88409,3.12892
2884.7,-1.47472,-9.88318,3.12888
2884.8,-1.47466,-9.88227,3.12884
2884.9,-1.4746,-9.88135,3.1288
2885,-1.47454,-9.88044,3.12876
2885.1,-1.47448,-9.87953,3.12872
2885.2,-1.47441,-9.87862,3.12868
2885.3,-1.47435,-9.8777,3.12864
2885.4,-1.47429,-9.87679,3.1286
2885.5,-1.47423,-9.87588,3.12856
2885.6,-1.47417,-9.87496,3.12852
2885.7,-1.4741,-9.87405,3.12849
2885.8,-1.47404,-9.87314,3.12845
2885.9,-1.47398,-9.87222,3.12841
2886,-1.47392,-9.87131,3.12837
2886.1,-1.47386,-9.8704,3.12833
2886.2,-1.47379,-9.86948,3.12829
2886.3,-1.47373,-9.86857,3.12825
2886.4,-1.47367,-9.86766,3.12821
2886.5,-1.47361,-9.86674,3.12817
2886.6,-1.47355,-9.86583,3.12813
2886.7,-1.47348,-9.86492,3.12809
2886.8,-1.47342,-9.864,3.12805
2886.9,-1.47336,-9.86309,3.12802
2887,-1.4733,-9.86217,3.12798
2887.1,-1.47324,-9.86126,3.12794
2887.2,-1.47317,-9.86035,3.1279
2887.3,-1.47311,-9.85943,3.12786
2887.4,-1.47305,-9.85852,3.12782
2887.5,-1.47299,-9.8576,3.12778
2887.6,-1.47293,-9.85669,3.12774
2887.7,-1.47286,-9.85577,3.1277
2887.8,-1.4728,-9.85486,3.12766
2887.9,-1.47274,-9.85395,3.12763
2888,-1.47268,-9.85303,3.12759
2888.1,-1.47261,-9.85212,3.12755
2888.2,-1.47255,-9.8512,3.12751
2888.3,-1.47249,-9.85029,3.12747
2888.4,-1.47243,-9.84937,3.12743
2888.5,-1.47237,-9.84846,3.12739
2888.6,-1.4723,-9.84754,3.12735
2888.7,-1.47224,-9.84663,3.12731
2888.8,-1.47218,-9.84571,3.12728
2888.9,-1.47212,-9.8448,3.12724
2889,-1.47206,-9.84388,3.1272
2889.1,-1.47199,-9.84297,3.12716
2889.2,-1.47193,-9.84205,3.12712
2889.3,-1.47187,-9.84114,3.12708
2889.4,-1.47181,-9.84022,3.12704
2889.5,-1.47174,-9.83931,3.127
2889.6,-1.47168,-9.83839,3.12697
2889.7,-1.47162,-9.83747,3.12693
2889.8,-1.47156,-9.83656,3.12689
2889.9,-1.47149,-9.83564,3.12685
2890,-1.47143,-9.83473,3.12681
2890.1,-1.47137,-9.83381,3.12677
2890.2,-1.47131,-9.8329,3.12673
2890.3,-1.47125,-9.83198,3.12669
2890.4,-1.47118,-9.83106,3.12666
2890.5,-1.47112,-9.83015,3.12662
2890.6,-1.47106,-9.82923,3.12658
2890.7,-1.471,-9.82831,3.12654
2890.8,-1.47093,-9.8274,3.1265
2890.9,-1.47087,-9.82648,3.12646
2891,-1.47081,-9.82557,3.12642
2891.1,-1.47075,-9.82465,3.12639
2891.2,-1.47068,-9.82373,3.12635
2891.3,-1.47062,-9.82282,3.12631
2891.4,-1.47056,-9.8219,3.12627
2891.5,-1.4705,-9.82098,3.12623
2891.6,-1.47044,-9.82007,3.12619
2891.7,-1.47037,-9.81915,3.12615
2891.8,-1.47031,-9.81823,3.12612
2891.9,-1.47025,-9.81732,3.12608
2892,-1.47019,-9.8164,3.12604
2892.1,-1.47012,-9.81548,3.126
2892.2,-1.47006,-9.81456,3.12596
2892.3,-1.47,-9.81365,3.12592
2892.4,-1.46994,-9.81273,3.12589
2892.5,-1.46987,-9.81181,3.12585
2892.6,-1.46981,-9.81089,3.12581
2892.7,-1.46975,-9.80998,3.12577
2892.8,-1.46969,-9.80906,3.12573
2892.9,-1.46962,-9.80814,3.12569
2893,-1.46956,-9.80722,3.12566
2893.1,-1.4695,-9.80631,3.12562
2893.2,-1.46944,-9.80539,3.12558
2893.3,-1.46937,-9.80447,3.12554
2893.4,-1.46931,-9.80355,3.1255
2893.5,-1.46925,-9.80263,3.12547
2893.6,-1.46919,-9.80172,3.12543
2893.7,-1.46912,-9.8008,3.12539
2893.8,-1.46906,-9.79988,3.12535
2893.9,-1.469,-9.79896,3.12531
2894,-1.46894,-9.79804,3.12527
2894.1,-1.46887,-9.79712,3.12524
2894.2,-1.46881,-9.79621,3.1252
2894.3,-1.46875,-9.79529,3.12516
2894.4,-1.46869,-9.79437,3.12512
2894.5,-1.46862,-9.79345,3.12508
2894.6,-1.46856,-9.79253,3.12505
2894.7,-1.4685,-9.79161,3.12501
2894.8,-1.46843,-9.79069,3.12497
2894.9,-1.46837,-9.78978,3.12493
2895,-1.46831,-9.78886,3.12489
2895.1,-1.46825,-9.78794,3.12486
2895.2,-1.46818,-9.78702,3.12482
2895.3,-1.46812,-9.7861,3.12478
2895.4,-1.46806,-9.78518,3.12474
2895.5,-1.468,-9.78426,3.1247
2895.6,-1.46793,-9.78334,3.12467
2895.7,-1.46787,-9.78242,3.12463
2895.8,-1.46781,-9.7815,3.12459
2895.9,-1.46775,-9.78058,3.12455
2896,-1.46768,-9.77966,3.12452
2896.1,-1.46762,-9.77874,3.12448
2896.2,-1.46756,-9.77782,3.12444
2896.3,-1.46749,-9.7769,3.1244
2896.4,-1.46743,-9.77598,3.12436
2896.5,-1.46737,-9.77506,3.12433
2896.6,-1.46731,-9.77414,3.12429
2896.7,-1.46724,-9.77322,3.12425
2896.8,-1.46718,-9.7723,3.12421
2896.9,-1.46712,-9.77138,3.12418
2897,-1.46706,-9.77046,3.12414
2897.1,-1.46699,-9.76954,3.1241
2897.2,-1.46693,-9.76862,3.12406
2897.3,-1.46687,-9.7677,3.12402
2897.4,-1.4668,-9.76678,3.12399
2897.5,-1.46674,-9.76586,3.12395
2897.6,-1.46668,-9.76494,3.12391
2897.7,-1.46662,-9.76402,3.12387
2897.8,-1.46655,-9.7631,3.12384
2897.9,-1.46649,-9.76218,3.1238
2898,-1.46643,-9.76126,3.12376
2898.1,-1.46636,-9.76033,3.12372
2898.2,-1.4663,-9.75941,3.12369
2898.3,-1.46624,-9.75849,3.12365
2898.4,-1.46618,-9.75757,3.12361
2898.5,-1.46611,-9.75665,3.12357
2898.6,-1.46605,-9.75573,3.12354
2898.7,-1.46599,-9.75481,3.1235
2898.8,-1.46592,-9.75389,3.12346
2898.9,-1.46586,-9.75296,3.12342
2899,-1.4658,-9.75204,3.12339
2899.1,-1.46574,-9.75112,3.12335
2899.2,-1.46567,-9.7502,3.12331
2899.3,-1.46561,-9.74928,3.12327
2899.4,-1.46555,-9.74835,3.12324
2899.5,-1.46548,-9.74743,3.1232
2899.6,-1.46542,-9.74651,3.12316
