t,f
2384.4700000000003,1.5670230955900804
2384.48,1.551403595851115
2384.4900000000002,1.534850332685801
2384.5,1.517365986870789
2384.51,1.4989528934169347
2384.52,1.4796129985147555
2384.53,1.4593478274422453
2384.54,1.4381584641711866
2384.55,1.4160455434781325
2384.56,1.3930092564516194
2384.57,1.3690493703857856
2384.58,1.3441652641597874
2384.59,1.318355980318654
2384.6,1.2916202951900462
2384.61,1.26395680848715
2384.62,1.2353640539536064
2384.63,1.20584063269331
2384.64,1.1753853708855844
2384.65,1.143997503602054
2384.66,1.1116768864005342
2384.67,1.0784242362561796
2384.68,1.0442414031811418
2384.69,1.0091316735592237
2384.7000000000003,0.9731001057576585
2384.71,0.9361538979495373
2384.7200000000003,0.8983027872630899
2384.73,0.8595594783455893
2384.7400000000002,0.8199400981721551
2384.75,0.7794646724327249
2384.76,0.7381576170948392
2384.77,0.6960482367821487
2384.78,0.6531712194656982
2384.79,0.6095671146992641
2384.8,0.5652827803331056
2384.81,0.5203717804368064
2384.82,0.4748947152092356
2384.83,0.4289194621409697
2384.84,0.38252130683494245
2384.85,0.3357829419101727
2384.86,0.2887943135313077
2384.87,0.24165229751492168
2384.88,0.19446019079738447
2384.89,0.14732700935827772
2384.9,0.10036659041380189
2384.91,0.053696504626973174
2384.92,0.0074367928803577964
2384.93,-0.03829144866331985
2384.94,-0.08336760252925807
2384.9500000000003,-0.12767314218135997
2384.96,-0.17109327532709503
2384.9700000000003,-0.21351856676696854
2384.98,-0.254846487684632
2384.9900000000002,-0.29498283964709593
2385.0,-0.3338430059587536
2385.01,-0.3713529901551895
2385.02,-0.40745021085057015
2385.03,-0.4420840331816276
2385.04,-0.47521602890936854
2385.05,-0.5068199689937897
2385.06,-0.5368815633431847
2385.07,-0.5653979717814269
2385.08,-0.5923771175813488
2385.09,-0.6178368399014368
2385.1,-0.6418039240738359
2385.11,-0.6643130490547441
2385.12,-0.6854056897471943
2385.13,-0.7051290087271929
2385.14,-0.7235347675841717
2385.15,-0.7406782830662798
2385.16,-0.7566174479066248
2385.17,-0.7714118309442065
2385.18,-0.7851218662141966
2385.19,-0.7978081362586686
2385.2000000000003,-0.8095307511182862
2385.21,-0.8203488213598658
2385.2200000000003,-0.8303200210734915
2385.23,-0.8395002349961523
2385.2400000000002,-0.8479432827206365
2385.25,-0.8557007122477086
2385.26,-0.8628216548497639
2385.27,-0.8693527332497513
2385.28,-0.8753380154008265
2385.29,-0.8808190066094201
2385.3,-0.8858346733171726
2385.31,-0.8904214924961382
2385.32,-0.8946135212777409
2385.33,-0.8984424820994136
2385.34,-0.9019378592920673
2385.35,-0.9051270036316583
2385.36,-0.9080352419298923
2385.37,-0.9106859892375366
2385.38,-0.9131008616772895
2385.39,-0.9152997883123999
2385.4,-0.9173011207947088
2385.41,-0.9191217398250062
2385.42,-0.920777157703727
2385.43,-0.9222816164555191
2385.44,-0.9236481811815772
2385.4500000000003,-0.9248888284332432
2385.46,-0.9260145295133049
2385.4700000000003,-0.9270353287015125
2385.48,-0.9279604164714763
2385.4900000000002,-0.9287981978204007
2385.5,-0.9295563558737489
2385.51,-0.9302419109562671
2385.52,-0.9308612753408898
2385.53,-0.9314203038996182
2385.54,-0.9319243408870204
2385.55,-0.9323782630887809
2385.56,-0.9327865195657796
2385.57,-0.9331531682193902
2385.58,-0.9334819093967507
2385.59,-0.9337761167462932
2385.6,-0.9340388655242704
2385.61,-0.9342729585428011
2385.62,-0.9344809499393599
2385.63,-0.934665166936907
2385.64,-0.9348277297531851
2385.65,-0.934970569807232
2385.66,-0.9350954463609973
2385.67,-0.9352039617241613
2385.68,-0.9352975751409116
2385.69,-0.9353776154685564
2385.7000000000003,-0.9354452927494682
2385.71,-0.9355017087699684
2385.7200000000003,-0.9355478666923687
2385.73,-0.9355846798394897
2385.7400000000002,-0.9356129797045458
2385.75,-0.9356335232533141
2385.76,-0.93564699957997
2385.77,-0.9356540359728527
2385.78,-0.9356552034416928
2385.79,-0.9356510217534696
2385.8,-0.9356419640200516
2385.81,-0.9356284608770775
2385.82,-0.9356109042901362
2385.83,-0.9355896510211937
2385.84,-0.935565025785349
2385.85,-0.9355373241253806
2385.86,-0.935506815029157
2385.87,-0.9354737433127676
2385.88,-0.9354383317902433
2385.89,-0.9354007832488807
2385.9,-0.9353612822475181
2385.91,-0.9353199967535689
2385.92,-0.9352770796332232
2385.93,-0.9352326700079463
2385.94,-0.9351868944892391
2385.9500000000003,-0.9351398683025605
2385.96,-0.9350916963103367
2385.9700000000003,-0.935042473943105
2385.98,-0.9349922880470267
2385.9900000000002,-0.9349412176552687
2386.0,-0.9348893346900852
2386.01,-0.9348367046018184
2386.02,-0.9347833869504816
2386.03,-0.9347294359350771
2386.04,-0.9346749008753477
2386.05,-0.9346198266502279
2386.06,-0.9345642540968907
2386.07,-0.9345082203739271
2386.08,-0.9344517592918815
2386.09,-0.9343949016140772
2386.1,-0.9343376753304032
2386.11,-0.9342801059064909
2386.12,-0.934222216510493
2386.13,-0.9341640282194802
2386.14,-0.9341055602072855
2386.15,-0.9340468299154646
2386.16,-0.9339878532088909
2386.17,-0.9339286445173663
2386.18,-0.9338692169645056
2386.19,-0.9338095824850361
2386.2000000000003,-0.9337497519315574
2386.21,-0.9336897351717072
2386.2200000000003,-0.9336295411765946
2386.23,-0.9335691781012887
2386.2400000000002,-0.9335086533580742
2386.25,-0.9334479736831242
2386.26,-0.933387145197186
2386.27,-0.9333261734608106
2386.28,-0.9332650635246246
2386.29,-0.9332038199750833
2386.3,-0.9331424469761164
2386.31,-0.9330809483070308
2386.32,-0.9330193273970117
2386.33,-0.932957587356522
2386.34,-0.9328957310058851
2386.35,-0.9328337609012983
2386.36,-0.9327716793585121
2386.37,-0.9327094884743832
2386.38,-0.9326471901464908
2386.39,-0.932584786090994
2386.4,-0.9325222778588849
2386.41,-0.9324596668507814
2386.42,-0.9323969543303955
2386.43,-0.9323341414367893
2386.44,-0.9322712291955334
2386.4500000000003,-0.9322082185288624
2386.46,-0.9321451102649195
2386.4700000000003,-0.9320819051461723
2386.48,-0.9320186038370717
2386.4900000000002,-0.9319552069310258
2386.5,-0.9318917149567462
2386.51,-0.9318281283840253
2386.52,-0.931764447628997
2386.53,-0.9317006730589229
2386.54,-0.9316368049965517
2386.55,-0.9315728437240849
2386.56,-0.9315087894867895
2386.57,-0.9314446424962853
2386.58,-0.9313804029335366
2386.59,-0.931316070951578
2386.6,-0.9312516466779931
2386.61,-0.9311871302171731
2386.62,-0.9311225216523717
2386.63,-0.9310578210475754
2386.64,-0.9309930284492076
2386.65,-0.9309281438876791
2386.66,-0.9308631673787987
2386.67,-0.9307980989250587
2386.68,-0.9307329385168054
2386.69,-0.9306676861333025
2386.7000000000003,-0.9306023417437015
2386.71,-0.9305369053079245
2386.7200000000003,-0.9304713767774669
2386.73,-0.9304057560961291
2386.7400000000002,-0.9303400432006821
2386.75,-0.9302742380214744
2386.76,-0.9302083404829828
2386.77,-0.9301423505043163
2386.78,-0.930076267999671
2386.79,-0.9300100928787487
2386.8,-0.9299438250471348
2386.81,-0.9298774644066432
2386.82,-0.929811010855631
2386.83,-0.9297444642892838
2386.84,-0.9296778245998762
2386.85,-0.9296110916770085
2386.86,-0.9295442654078228
2386.87,-0.9294773456771989
2386.88,-0.9294103323679328
2386.89,-0.9293432253608997
2386.9,-0.929276024535202
2386.91,-0.9292087297683035
2386.92,-0.929141340936153
2386.93,-0.9290738579132943
2386.94,-0.9290062805729699
2386.9500000000003,-0.9289386087872112
2386.96,-0.9288708424269244
2386.9700000000003,-0.9288029813619655
2386.98,-0.9287350254612109
2386.9900000000002,-0.9286669745926202
2387.0,-0.9285988286232943
2387.01,-0.9285305874195275
2387.02,-0.9284622508468546
2387.03,-0.9283938187700952
2387.04,-0.9283252910533926
2387.05,-0.9282566675602496
2387.06,-0.9281879481535611
2387.07,-0.9281191326956435
2387.08,-0.9280502210482621
2387.09,-0.927981213072655
2387.1,-0.9279121086295553
2387.11,-0.9278429075792117
2387.12,-0.9277736097814062
2387.13,-0.9277042150954706
2387.14,-0.9276347233803026
2387.15,-0.927565134494378
2387.16,-0.9274954482957639
2387.17,-0.9274256646421296
2387.18,-0.9273557833907572
2387.19,-0.9272858043985499
2387.2000000000003,-0.9272157275220412
2387.21,-0.927145552617401
2387.2200000000003,-0.9270752795404444
2387.23,-0.9270049081466357
2387.2400000000002,-0.9269344382910953
2387.25,-0.9268638698286036
2387.26,-0.9267932026136062
2387.27,-0.9267224365002174
2387.28,-0.9266515713422241
2387.29,-0.9265806069930883
2387.3,-0.9265095433059508
2387.31,-0.9264383801336331
2387.32,-0.9263671173286394
2387.33,-0.9262957547431592
2387.34,-0.9262242922290684
2387.35,-0.9261527296379313
2387.36,-0.9260810668210014
2387.37,-0.926009303629223
2387.38,-0.9259374399132313
2387.39,-0.9258654755233543
2387.4,-0.9257934103096124
2387.41,-0.9257212441217197
2387.42,-0.925648976809084
2387.43,-0.9255766082208072
2387.44,-0.9255041382056858
2387.4500000000003,-0.9254315666122105
2387.46,-0.925358893288566
2387.4700000000003,-0.9252861180826323
2387.48,-0.9252132408419832
2387.4900000000002,-0.9251402614138867
2387.5,-0.9250671796453048
2387.51,-0.9249939953828933
2387.52,-0.9249207084730012
2387.53,-0.9248473187616707
2387.54,-0.9247738260946367
2387.55,-0.9247002303173258
2387.56,-0.9246265312748567
2387.57,-0.9245527288120393
2387.58,-0.9244788227733741
2387.59,-0.9244048130030518
2387.6,-0.9243306993449528
2387.61,-0.9242564816426464
2387.62,-0.9241821597393901
2387.63,-0.9241077334781297
2387.64,-0.9240332027014976
2387.65,-0.9239585672518126
2387.66,-0.9238838269710797
2387.67,-0.9238089817009888
2387.68,-0.9237340312829138
2387.69,-0.9236589755579128
2387.7000000000003,-0.9235838143667265
2387.71,-0.9235085475497778
2387.7200000000003,-0.9234331749471711
2387.73,-0.9233576963986918
2387.7400000000002,-0.9232821117438047
2387.75,-0.9232064208216539
2387.76,-0.9231306234710622
2387.77,-0.92305471953053
2387.78,-0.9229787088382336
2387.79,-0.9229025912320268
2387.8,-0.9228263665494377
2387.81,-0.9227500346276688
2387.82,-0.9226735953035963
2387.83,-0.922597048413769
2387.84,-0.9225203937944081
2387.85,-0.9224436312814056
2387.86,-0.9223667607103239
2387.87,-0.9222897819163949
2387.88,-0.9222126947345186
2387.89,-0.9221354989992636
2387.9,-0.9220581945448644
2387.91,-0.9219807812052228
2387.92,-0.9219032588139047
2387.93,-0.9218256272041407
2387.94,-0.9217478862088252
2387.9500000000003,-0.9216700356605149
2387.96,-0.9215920753914277
2387.9700000000003,-0.9215140052334436
2387.98,-0.9214358250181016
2387.9900000000002,-0.9213575345766001
2388.0,-0.9212791337397959
2388.01,-0.9212006223382023
2388.02,-0.9211220002019901
2388.03,-0.9210432671609852
2388.04,-0.9209644230446677
2388.05,-0.9208854676821722
2388.06,-0.9208064009022856
2388.07,-0.920727222533447
2388.08,-0.920647932403746
2388.09,-0.9205685303409229
2388.1,-0.9204890161723669
2388.11,-0.9204093897251154
2388.12,-0.9203296508258534
2388.13,-0.9202497993009117
2388.14,-0.9201698349762673
2388.15,-0.9200897576775411
2388.16,-0.920009567229998
2388.17,-0.9199292634585455
2388.18,-0.9198488461877328
2388.19,-0.9197683152417496
2388.2000000000003,-0.9196876704444259
2388.21,-0.9196069116192301
2388.2200000000003,-0.919526038589269
2388.23,-0.9194450511772857
2388.2400000000002,-0.9193639492056597
2388.25,-0.9192827324964052
2388.26,-0.9192014008711714
2388.27,-0.9191199541512395
2388.28,-0.9190383921575234
2388.29,-0.9189567147105674
2388.3,-0.9188749216305472
2388.31,-0.9187930127372664
2388.32,-0.9187109878501579
2388.33,-0.9186288467882805
2388.34,-0.9185465893703204
2388.35,-0.9184642154145884
2388.36,-0.9183817247390195
2388.37,-0.9182991171611717
2388.38,-0.9182163924982258
2388.39,-0.9181335505669836
2388.4,-0.9180505911838663
2388.41,-0.9179675141649153
2388.42,-0.9178843193257894
2388.43,-0.9178010064817648
2388.44,-0.9177175754477335
2388.4500000000003,-0.917634026038203
2388.46,-0.9175503580672942
2388.4700000000003,-0.9174665713487414
2388.48,-0.9173826656958909
2388.4900000000002,-0.9172986409216995
2388.5,-0.917214496838734
2388.51,-0.9171302332591699
2388.52,-0.9170458499947904
2388.53,-0.9169613468569858
2388.54,-0.9168767236567514
2388.55,-0.9167919802046872
2388.56,-0.9167071163109971
2388.57,-0.9166221317854867
2388.58,-0.9165370264375636
2388.59,-0.9164518000762351
2388.6,-0.9163664525101076
2388.61,-0.9162809835473861
2388.62,-0.9161953929958725
2388.63,-0.9161096806629638
2388.64,-0.9160238463556529
2388.65,-0.9159378898805255
2388.66,-0.9158518110437605
2388.67,-0.9157656096511277
2388.68,-0.9156792855079876
2388.69,-0.91559283841929
2388.7000000000003,-0.9155062681895725
2388.71,-0.9154195746229599
2388.7200000000003,-0.9153327575231631
2388.73,-0.9152458166934775
2388.7400000000002,-0.915158751936782
2388.75,-0.915071563055538
2388.76,-0.9149842498517884
2388.77,-0.9148968121271558
2388.78,-0.9148092496828425
2388.79,-0.9147215623196283
2388.8,-0.9146337498378694
2388.81,-0.9145458120374984
2388.82,-0.9144577487180214
2388.83,-0.9143695596785185
2388.84,-0.9142812447176409
2388.85,-0.9141928036336117
2388.86,-0.9141042362242228
2388.87,-0.9140155422868347
2388.88,-0.9139267216183762
2388.89,-0.9138377740153407
2388.9,-0.9137486992737875
2388.91,-0.9136594971893395
2388.92,-0.9135701675571817
2388.93,-0.9134807101720611
2388.94,-0.913391124828284
2388.9500000000003,-0.913301411319716
2388.96,-0.9132115694397805
2388.9700000000003,-0.9131215989814568
2388.98,-0.9130314997372795
2388.9900000000002,-0.9129412714993376
2389.0,-0.912850914059272
2389.01,-0.912760427208276
2389.02,-0.9126698107370925
2389.03,-0.9125790644360136
2389.04,-0.9124881880948787
2389.05,-0.9123971815030745
2389.06,-0.9123060444495318
2389.07,-0.9122147767227259
2389.08,-0.9121233781106749
2389.09,-0.912031848400938
2389.1,-0.9119401873806147
2389.11,-0.9118483948363427
2389.12,-0.9117564705542981
2389.13,-0.9116644143201923
2389.14,-0.9115722259192723
2389.15,-0.9114799051363183
2389.16,-0.9113874517556431
2389.17,-0.9112948655610902
2389.18,-0.9112021463360325
2389.19,-0.9111092938633721
2389.2000000000003,-0.9110163079255373
2389.21,-0.9109231883044825
2389.2200000000003,-0.9108299347816864
2389.23,-0.9107365471381503
2389.2400000000002,-0.9106430251543979
2389.25,-0.9105493686104725
2389.26,-0.9104555772859368
2389.27,-0.9103616509598709
2389.28,-0.9102675894108709
2389.29,-0.9101733924170484
2389.3,-0.910079059756028
2389.31,-0.9099845912049462
2389.32,-0.9098899865404508
2389.33,-0.9097952455386987
2389.34,-0.9097003679753544
2389.35,-0.9096053536255897
2389.36,-0.9095102022640806
2389.37,-0.9094149136650079
2389.38,-0.9093194876020536
2389.39,-0.9092239238484017
2389.4,-0.9091282221767347
2389.41,-0.9090323823592338
2389.42,-0.9089364041675765
2389.43,-0.9088402873729357
2389.44,-0.9087440317459777
2389.4500000000003,-0.9086476370568617
2389.46,-0.9085511030752372
2389.4700000000003,-0.9084544295702434
2389.48,-0.9083576163105072
2389.4900000000002,-0.9082606630641419
2389.5,-0.9081635695987461
2389.51,-0.9080663356814017
2389.52,-0.9079689610786725
2389.53,-0.9078714455566033
2389.54,-0.9077737888807175
2389.55,-0.9076759908160161
2389.56,-0.9075780511269766
2389.57,-0.9074799695775503
2389.58,-0.9073817459311617
2389.59,-0.9072833799507071
2389.6,-0.9071848713985526
2389.61,-0.9070862200365328
2389.62,-0.906987425625949
2389.63,-0.9068884879275682
2389.64,-0.9067894067016208
2389.65,-0.9066901817077998
2389.66,-0.9065908127052587
2389.67,-0.9064912994526101
2389.68,-0.9063916417079244
2389.69,-0.9062918392287276
2389.7000000000003,-0.9061918917720005
2389.71,-0.9060917990941764
2389.7200000000003,-0.9059915609511403
2389.73,-0.9058911770982262
2389.7400000000002,-0.9057906472902166
2389.75,-0.9056899712813404
2389.76,-0.9055891488252712
2389.77,-0.9054881796751253
2389.78,-0.9053870635834614
2389.79,-0.9052858003022777
2389.8,-0.9051843895830104
2389.81,-0.9050828311765328
2389.82,-0.9049811248331533
2389.83,-0.9048792703026133
2389.84,-0.9047772673340859
2389.85,-0.9046751156761742
2389.86,-0.9045728150769097
2389.87,-0.9044703652837505
2389.88,-0.9043677660435799
2389.89,-0.9042650171027041
2389.9,-0.9041621182068511
2389.91,-0.9040590691011686
2389.92,-0.9039558695302231
2389.93,-0.9038525192379965
2389.94,-0.9037490179678862
2389.9500000000003,-0.9036453654627025
2389.96,-0.9035415614646665
2389.9700000000003,-0.9034376057154092
2389.98,-0.9033334979559694
2389.9900000000002,-0.9032292379267918
2390.0,-0.9031248253677251
2390.01,-0.9030202600180209
2390.02,-0.9029155416163317
2390.03,-0.9028106699007082
2390.04,-0.9027056446085988
2390.05,-0.902600465476847
2390.06,-0.9024951322416899
2390.07,-0.9023896446387565
2390.08,-0.9022840024030654
2390.09,-0.902178205269024
2390.1,-0.902072252970425
2390.11,-0.9019661452404467
2390.12,-0.9018598818116488
2390.13,-0.9017534624159725
2390.14,-0.901646886784738
2390.15,-0.9015401546486425
2390.16,-0.9014332657377577
2390.17,-0.9013262197815294
2390.18,-0.9012190165087747
2390.19,-0.9011116556476803
2390.2000000000003,-0.9010041369258001
2390.21,-0.9008964600700541
2390.2200000000003,-0.9007886248067263
2390.23,-0.9006806308614623
2390.2400000000002,-0.9005724779592681
2390.25,-0.9004641658245075
2390.26,-0.9003556941809002
2390.27,-0.9002470627515204
2390.28,-0.9001382712587945
2390.29,-0.9000293194244995
2390.3,-0.8999202069697605
2390.31,-0.8998109336150488
2390.32,-0.89970149908018
2390.33,-0.8995919030843128
2390.34,-0.8994821453459454
2390.35,-0.8993722255829146
2390.36,-0.8992621435123942
2390.37,-0.8991518988508916
2390.38,-0.8990414913142468
2390.39,-0.8989309206176304
2390.4,-0.8988201864755407
2390.41,-0.8987092886018029
2390.42,-0.8985982267095657
2390.43,-0.8984870005113004
2390.44,-0.898375609718798
2390.4500000000003,-0.8982640540431679
2390.46,-0.8981523331948347
2390.4700000000003,-0.8980404468835376
2390.48,-0.8979283948183268
2390.4900000000002,-0.8978161767075621
2390.5,-0.897703792258911
2390.51,-0.8975912411793465
2390.52,-0.8974785231751443
2390.53,-0.8973656379518815
2390.54,-0.897252585214434
2390.55,-0.8971393646669741
2390.56,-0.8970259760129695
2390.57,-0.8969124189551795
2390.58,-0.8967986931956539
2390.59,-0.8966847984357306
2390.6,-0.8965707343760334
2390.61,-0.8964565007164693
2390.62,-0.8963420971562273
2390.63,-0.896227523393775
2390.64,-0.8961127791268575
2390.65,-0.895997864052494
2390.66,-0.895882777866977
2390.67,-0.8957675202658685
2390.68,-0.8956520909439983
2390.69,-0.8955364895954624
2390.7000000000003,-0.8954207159136198
2390.71,-0.895304769591091
2390.7200000000003,-0.8951886503197548
